Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,121.14,98.01,153.20,125.86,173.89,141.01,152.22,138.05,153.50,107.53,174.62,125.27,116.76
  └─ YOY Sales Growth %,73.80%,5.92%,-3.36%,-21.87%,43.54%,43.87%,-0.64%,9.69%,-11.73%,-23.74%,14.72%,-9.26%,-23.93%
Expenses,101.64,83.55,128.13,109.18,147.96,119.16,126.92,117.27,129.32,93.98,142.83,115.96,111.14
  └─ Material Cost %,37%,44%,54%,48%,53%,51%,49%,46%,47%,47%,47%,49%,55%
  └─ Employee Cost %,14%,17%,11%,14%,11%,14%,13%,14%,14%,19%,13%,17%,18%
Operating Profit,19.50,14.46,25.07,16.68,25.93,21.85,25.30,20.78,24.18,13.55,31.79,9.31,5.62
OPM %,16.10%,14.75%,16.36%,13.25%,14.91%,15.50%,16.62%,15.05%,15.75%,12.60%,18.21%,7.43%,4.81%
Other Income,14.94,1.36,0.79,1.27,12.23,29.06,1.75,1.65,6.49,1.40,1.55,3.82,5.59
  └─ Exceptional items,4.56,0.00,0.00,0.00,0.00,26.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,10.38,1.36,0.79,1.27,12.23,2.54,1.75,1.65,6.49,1.40,1.55,3.82,5.59
Interest,2.70,0.70,0.65,1.20,2.45,1.01,0.85,0.94,1.39,1.29,1.33,1.36,1.10
Depreciation,3.39,2.35,2.39,3.45,4.78,2.95,2.95,3.01,6.03,3.73,3.73,3.78,6.30
Profit before tax,28.35,12.77,22.82,13.30,30.93,46.95,23.25,18.48,23.25,9.93,28.28,7.99,3.81
Tax %,39.72%,25.29%,25.50%,24.44%,27.09%,25.18%,24.99%,25.81%,22.37%,25.48%,24.75%,26.03%,39.11%
Net Profit,17.09,9.54,17.01,10.05,22.55,35.13,17.43,13.71,18.06,7.40,21.28,5.91,2.32
  └─ Exceptional items AT,3,0,0,0,0,20,0,0,0,0,0,0,0
  └─ Profit excl Excep,14,10,17,10,23,15,17,14,18,7,21,6,2
  └─ Profit for PE,14,10,17,10,23,15,17,14,18,7,21,6,2
  └─ Profit for EPS,17,10,17,10,23,35,17,14,18,7,21,6,2
  └─ YOY Profit Growth %,161%,32%,-23%,-53%,57%,60%,2%,36%,-20%,-52%,22%,-57%,-87%
EPS in Rs,8.22,4.59,8.18,4.83,10.84,16.89,8.38,6.59,8.68,3.56,10.23,2.84,1.12
Raw PDF,,,,,,,,,,,,,
