Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Revenue,25.17,21.49,25.00,26.13,37.26,39.69,36.05,37.29,45.23,39.81,46.11,43.73,56.29
  └─ YOY Sales Growth %,31.37%,-3.98%,-13.31%,9.28%,48.03%,84.69%,44.20%,42.71%,21.39%,0.30%,27.91%,17.27%,24.45%
Interest,0.29,0.32,0.48,0.47,0.81,0.58,0.87,0.84,0.86,0.92,0.97,0.96,1.03
Expenses,21.49,19.53,22.92,22.43,36.71,36.28,32.51,33.30,42.24,35.96,42.42,40.41,53.14
  └─ Material Cost %,74%,78%,79%,75%,93%,83%,81%,79%,83%,80%,82%,83%,85%
  └─ Employee Cost %,4%,5%,4%,4%,3%,4%,4%,5%,5%,5%,5%,5%,4%
Financing Profit,3.39,1.64,1.60,3.23,-0.26,2.83,2.67,3.15,2.13,2.93,2.72,2.36,2.12
Financing Margin %,13.47%,7.63%,6.40%,12.36%,-0.70%,7.13%,7.41%,8.45%,4.71%,7.36%,5.90%,5.40%,3.77%
Other Income,-1.52,0.16,0.14,0.23,3.78,0.22,0.53,0.73,0.45,0.15,1.25,0.59,1.78
  └─ Other income normal,-1.52,0.16,0.14,0.23,3.78,0.22,0.53,0.73,0.45,0.15,1.25,0.59,1.78
Depreciation,0.31,0.31,0.32,0.36,0.36,0.41,0.41,0.45,0.42,0.48,0.53,0.54,0.68
Profit before tax,1.56,1.49,1.42,3.10,3.16,2.64,2.79,3.43,2.16,2.60,3.44,2.41,3.22
Tax %,7.69%,1.34%,11.97%,13.55%,11.08%,13.64%,17.56%,13.99%,4.63%,6.92%,15.41%,13.69%,27.02%
Net Profit,1.44,1.46,1.25,2.68,2.82,2.29,2.30,2.96,2.07,2.43,2.91,2.09,2.34
  └─ Minority share,-0.48,-0.50,-0.47,-0.95,-1.04,-0.83,-0.91,-1.20,-0.86,-0.99,-1.19,-0.85,-0.94
  └─ Profit excl Excep,1.44,1.46,1.25,2.68,2.82,2.29,2.30,2.96,2.07,2.43,2.91,2.09,2.34
  └─ Profit for PE,0.96,0.96,0.78,1.73,1.78,1.46,1.39,1.76,1.21,1.44,1.72,1.24,1.40
  └─ Profit for EPS,0.96,0.96,0.78,1.73,1.78,1.46,1.39,1.76,1.21,1.44,1.72,1.24,1.40
  └─ YOY Profit Growth %,18.52%,-15.79%,-39.53%,53.10%,85.42%,52.08%,78.21%,1.73%,-32.02%,-1.37%,23.74%,-29.55%,15.70%
EPS in Rs,0.13,0.13,0.10,0.23,0.24,0.20,0.19,0.24,0.16,0.19,0.23,0.17,0.19
Gross NPA %,,,,,,,,,,,,,
Net NPA %,,,,,,,,,,,,,
Raw PDF,,,,,,,,,,,,,
