Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,12.61,15.70,24.32,21.75,17.72,17.93,20.79,20.52,23.32,25.51,23.45,16.57,20.21
  └─ YOY Sales Growth %,-55.69%,-8.29%,34.51%,42.16%,40.52%,14.20%,-14.51%,-5.66%,31.60%,42.28%,12.79%,-19.25%,-13.34%
Expenses,16.31,19.61,25.42,25.12,27.25,19.85,24.20,22.02,24.58,22.38,20.93,15.84,19.53
  └─ Material Cost %,65%,70%,72%,71%,72%,69%,63%,62%,68%,62%,58%,54%,61%
  └─ Employee Cost %,18%,18%,11%,13%,13%,17%,15%,16%,14%,14%,17%,22%,19%
Operating Profit,-3.70,-3.91,-1.10,-3.37,-9.53,-1.92,-3.41,-1.50,-1.26,3.13,2.52,0.73,0.68
OPM %,-29.34%,-24.90%,-4.52%,-15.49%,-53.78%,-10.71%,-16.40%,-7.31%,-5.40%,12.27%,10.75%,4.41%,3.36%
Other Income,0.03,0.05,0.09,0.16,0.65,0.07,0.20,0.03,0.62,7.15,6.13,5.32,1.35
  └─ Other income normal,0.03,0.05,0.09,0.16,0.65,0.07,0.20,0.03,0.62,7.15,6.13,5.32,1.35
Interest,0.18,0.17,0.19,0.21,0.27,0.16,0.32,0.28,0.26,0.30,0.28,0.16,0.09
Depreciation,0.44,0.44,0.44,0.43,0.46,0.40,0.43,0.38,0.39,0.39,0.39,0.39,0.41
Profit before tax,-4.29,-4.47,-1.64,-3.85,-9.61,-2.41,-3.96,-2.13,-1.29,9.59,7.98,5.50,1.53
Tax %,0.00%,0.00%,0.00%,0.78%,0.00%,0.00%,0.00%,0.00%,13.95%,0.00%,0.00%,0.00%,0.00%
Net Profit,-4.29,-4.47,-1.64,-3.88,-9.61,-2.41,-3.96,-2.13,-1.46,9.58,7.98,5.50,1.52
  └─ Profit excl Excep,-4,-4,-2,-4,-10,-2,-4,-2,-1,10,8,6,2
  └─ Profit for PE,-4,-4,-2,-4,-10,-2,-4,-2,-1,10,8,6,2
  └─ Profit for EPS,-4,-4,-2,-4,-10,-2,-4,-2,-1,10,8,6,2
  └─ YOY Profit Growth %,-19%,35%,65%,26%,-124%,46%,-141%,45%,85%,498%,302%,358%,204%
EPS in Rs,-1.64,-1.71,-0.62,-1.48,-3.66,-0.92,-1.51,-0.81,-0.50,3.25,2.71,1.87,0.52
Raw PDF,,,,,,,,,,,,,
