Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,2639,2464,4119,3340,3938,4290,4810,4988,5462,4924,6638,6314,6200
  └─ YOY Sales Growth %,-4.43%,-13.96%,48.37%,21.77%,49.21%,74.09%,16.78%,49.36%,38.72%,14.78%,38.01%,26.58%,13.51%
Expenses,2565,2410,4038,3267,3843,4174,4660,4848,5340,4791,6452,6153,6005
  └─ Material Cost %,95%,96%,96%,96%,96%,95%,95%,95%,96%,95%,95%,96%,95%
  └─ Employee Cost %,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Operating Profit,74,54,81,72,94,116,150,140,122,134,186,162,195
OPM %,3%,2%,2%,2%,2%,3%,3%,3%,2%,3%,3%,3%,3%
Other Income,7,7,7,8,9,8,8,8,10,9,9,8,13
  └─ Other income normal,6.98,7.21,7.22,7.87,9.37,7.93,8.16,8.20,9.74,8.91,9.24,8.16,13.41
Interest,24,23,37,30,34,42,49,44,48,40,42,46,46
Depreciation,7,7,8,8,9,14,13,13,14,13,14,15,15
Profit before tax,50,31,43,43,60,68,97,91,70,90,139,109,148
Tax %,25%,24%,22%,21%,26%,22%,26%,20%,30%,20%,27%,28%,20%
Net Profit,38,24,34,34,44,53,71,72,49,72,101,78,119
  └─ Profit from Associates,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
  └─ Profit excl Excep,38,24,34,34,44,53,71,72,49,72,101,78,119
  └─ Profit for PE,38,24,34,34,44,53,71,72,49,72,101,78,119
  └─ Profit for EPS,38,24,34,34,44,53,71,72,49,72,101,78,119
  └─ YOY Profit Growth %,-35%,-15%,15%,-9%,17%,120%,112%,115%,10%,35%,42%,7%,144%
EPS in Rs,1.28,0.81,1.15,1.14,1.50,1.79,2.42,2.46,1.65,2.43,3.43,2.63,4.03
Raw PDF,,,,,,,,,,,,,
