Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,3.77,3.55,4.54,8.85,6.76,3.83,2.49,3.53,3.82,2.58,2.87,1.76,35.51
  └─ YOY Sales Growth %,326%,1168%,956%,328%,79%,8%,-45%,-60%,-43%,-33%,15%,-50%,830%
Expenses,3.75,3.42,4.10,7.86,7.41,3.46,2.22,3.19,3.10,2.60,2.15,1.34,34.80
  └─ Material Cost %,74%,46%,22%,-1%,6%,-36%,73%,88%,84%,95%,71%,69%,97%
  └─ Employee Cost %,7%,0%,44%,34%,39%,24%,9%,1%,0%,1%,2%,1%,1%
Operating Profit,0.02,0.13,0.44,0.99,-0.65,0.37,0.27,0.34,0.72,-0.02,0.72,0.42,0.71
OPM %,0.53%,3.66%,9.69%,11.19%,-9.62%,9.66%,10.84%,9.63%,18.85%,-0.78%,25.09%,23.86%,2.00%
Other Income,0.02,0.00,0.00,0.00,0.14,0.02,0.03,0.03,0.10,0.46,0.02,0.02,0.06
  └─ Other income normal,0.02,0.00,0.00,0.00,0.14,0.02,0.03,0.03,0.10,0.46,0.02,0.02,0.06
Interest,0.04,0.01,0.01,0.14,0.17,0.15,0.11,0.15,0.44,0.17,0.12,0.22,0.38
Depreciation,-0.01,0.04,0.00,0.15,0.13,0.10,0.10,0.12,0.05,0.12,0.12,0.11,0.10
Profit before tax,0.01,0.08,0.43,0.70,-0.81,0.14,0.09,0.10,0.33,0.15,0.50,0.11,0.29
Tax %,0.00%,25.00%,25.58%,18.57%,-3.70%,21.43%,22.22%,10.00%,36.36%,26.67%,26.00%,27.27%,44.83%
Net Profit,0.02,0.06,0.32,0.58,-0.78,0.12,0.08,0.09,0.21,0.11,0.37,0.08,0.16
  └─ Profit excl Excep,0.02,0.06,0.32,0.58,-0.78,0.12,0.08,0.09,0.21,0.11,0.37,0.08,0.16
  └─ Profit for PE,0.02,0.06,0.32,0.58,-0.78,0.12,0.08,0.09,0.21,0.11,0.37,0.08,0.16
  └─ Profit for EPS,0.02,0.06,0.32,0.58,-0.78,0.12,0.08,0.09,0.21,0.11,0.37,0.08,0.16
  └─ YOY Profit Growth %,103.51%,50.00%,357.14%,286.67%,-4000.00%,100.00%,-75.00%,-84.48%,126.92%,-8.33%,362.50%,-11.11%,-23.81%
EPS in Rs,0.07,0.20,1.06,1.93,-2.60,0.40,0.27,0.30,0.70,0.37,1.23,0.27,0.53
Raw PDF,,,,,,,,,,,,,
