Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,327,200,250,285,333,264,255,275,340,253,291,291,355
  └─ YOY Sales Growth %,25.48%,0.70%,22.26%,13.61%,1.82%,31.87%,1.68%,-3.59%,2.10%,-4.10%,14.33%,5.76%,4.49%
Expenses,297,152,202,230,294,200,212,222,311,201,248,252,296
  └─ Material Cost %,64%,41%,51%,52%,60%,43%,51%,49%,59%,42%,49%,51%,52%
  └─ Employee Cost %,8%,12%,10%,10%,8%,11%,11%,10%,9%,13%,11%,11%,7%
Operating Profit,30,48,49,55,39,64,43,52,30,53,43,39,59
OPM %,9%,24%,20%,19%,12%,24%,17%,19%,9%,21%,15%,13%,17%
Other Income,4,6,7,9,8,8,14,12,12,13,11,12,13
  └─ Exceptional items,-0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,5.21,5.75,7.43,9.35,8.46,8.44,13.80,11.89,12.21,12.74,11.33,11.91,13.36
Interest,1,0,0,0,3,0,0,1,2,1,0,0,1
Depreciation,5,5,5,5,5,5,6,6,6,6,6,6,6
Profit before tax,29,48,51,58,39,67,51,58,34,58,48,44,65
Tax %,25%,23%,26%,26%,26%,24%,26%,26%,25%,25%,20%,26%,24%
Net Profit,22,37,37,43,29,51,38,43,26,44,39,32,50
  └─ Exceptional items AT,-1,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
  └─ Profit excl Excep,22,37,37,43,29,51,38,43,26,44,39,32,50
  └─ Profit for PE,22,37,37,43,29,51,38,43,26,44,39,32,50
  └─ Profit for EPS,22,37,37,43,29,51,38,43,26,44,39,32,50
  └─ YOY Profit Growth %,38%,28%,34%,24%,31%,37%,0%,1%,-12%,-14%,3%,-25%,92%
EPS in Rs,0.48,0.81,0.83,0.94,0.64,1.12,0.83,0.95,0.57,0.96,0.85,0.71,1.09
Raw PDF,,,,,,,,,,,,,
