Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,2029,2757,2931,2056,1887,2694,3052,2287,2347,3214,3365,2221,2816
  └─ YOY Sales Growth %,21.17%,-1.00%,-12.92%,-20.41%,-6.99%,-2.29%,4.12%,11.25%,24.38%,19.28%,10.27%,-2.89%,19.96%
Expenses,1141,1253,1163,1303,735,1085,1247,1272,1142,1412,1338,2009,2179
  └─ Employee Cost %,22.43%,11.70%,12.07%,16.44%,21.40%,12.71%,12.23%,30.03%,17.94%,13.18%,9.70%,15.60%,14.28%
Operating Profit,888,1505,1768,752,1152,1609,1805,1015,1205,1802,2027,212,637
OPM %,44%,55%,60%,37%,61%,60%,59%,44%,51%,56%,60%,10%,23%
Other Income,425,292,261,587,623,431,454,365,265,413,448,1449,306
  └─ Other income normal,425,292,261,587,623,431,454,365,265,413,448,1449,306
Interest,111,109,116,133,365,244,308,649,-12,261,278,310,574
Depreciation,304,294,295,296,299,296,285,297,315,436,441,457,642
Profit before tax,898,1394,1618,909,1111,1500,1666,434,1167,1518,1755,894,-274
Tax %,17%,21%,-5%,31%,46%,27%,36%,24%,21%,26%,31%,64%,-666%
Net Profit,745,1095,1693,623,605,1102,1060,330,920,1131,1219,321,1549
  └─ Minority share,-89,-59,-147,-137,-61,-80,-160,-99,-66,-66,-198,-101,-89
  └─ Profit excl Excep,745,1095,1693,623,605,1102,1060,330,920,1131,1219,321,1549
  └─ Profit for PE,657,1037,1546,487,544,1022,900,231,854,1065,1021,219,1460
  └─ Profit for EPS,657,1037,1546,487,544,1022,900,231,854,1065,1021,219,1460
  └─ YOY Profit Growth %,41%,-0%,1%,-28%,-17%,-1%,-42%,-52%,57%,4%,13%,-5%,71%
EPS in Rs,0.65,1.03,1.54,0.48,0.54,1.02,0.90,0.23,0.85,1.06,1.02,0.22,1.45
Raw PDF,,,,,,,,,,,,,
