Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,426,711,438,301,473,301,206,240,290,222,250,230,271
  └─ YOY Sales Growth %,-35.18%,42.09%,4.79%,-30.46%,11.05%,-57.71%,-53.04%,-20.17%,-38.70%,-26.19%,21.39%,-4.23%,-6.50%
Expenses,641,558,332,245,707,202,105,114,198,75,103,64,200
  └─ Material Cost %,79.70%,62.48%,60.08%,62.52%,76.19%,53.73%,32.42%,34.69%,45.92%,20.07%,30.51%,11.05%,40.90%
  └─ Employee Cost %,3.61%,1.89%,3.08%,5.33%,3.66%,4.18%,5.83%,4.92%,3.84%,4.81%,4.10%,4.80%,6.81%
Operating Profit,-216,153,107,56,-234,99,101,126,91,147,147,166,71
OPM %,-51%,22%,24%,19%,-50%,33%,49%,52%,32%,66%,59%,72%,26%
Other Income,240,19,-225,-70,87,15,87,40,-67,24,60,-83,199
  └─ Exceptional items,85,-30,-279,-85,62,6,70,0,-98,1,5,-129,230
  └─ Other income normal,155,49,54,15,25,9,17,40,31,23,55,46,-31
Interest,-79,143,151,140,126,108,104,140,105,94,140,110,70
Depreciation,34,33,32,32,31,32,31,32,32,34,32,34,39
Profit before tax,69,-4,-302,-186,-305,-26,53,-7,-113,43,35,-61,161
Tax %,-15%,333%,-3%,-2%,-5%,17%,12%,149%,47%,27%,23%,40%,24%
Net Profit,79,-16,-293,-183,-288,-31,47,-16,-165,31,27,-86,122
  └─ Minority share,-104,6,83,36,25,-5,-19,-10,11,-19,-21,13,-41
  └─ Exceptional items AT,81,-18,-277,-81,62,5,64,-0,-52,0,4,-104,183
  └─ Profit excl Excep,-2,2,-15,-102,-350,-36,-17,-16,-113,31,23,19,-60
  └─ Profit for PE,-106,1,-11,-82,-319,-40,-10,-27,-106,12,5,16,-40
  └─ Profit for EPS,-25,-10,-210,-147,-263,-36,27,-27,-155,12,6,-73,81
  └─ YOY Profit Growth %,79%,101%,30%,36%,-202%,-4050%,11%,68%,67%,130%,149%,159%,62%
EPS in Rs,-1.47,-0.60,-12.25,-8.57,-15.32,-2.08,1.60,-1.56,-9.01,0.71,0.33,-4.23,4.73
Raw PDF,,,,,,,,,,,,,
