Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,17.54,19.58,21.54,19.93,20.60,21.93,22.64,20.32,19.20,19.23,24.89,21.18,21.11
  └─ YOY Sales Growth %,,,-5.28%,13.17%,17.45%,12.00%,5.11%,1.96%,-6.80%,-12.31%,9.94%,4.23%,9.95%
Expenses,16.15,18.20,19.55,17.90,18.43,19.77,20.36,18.02,17.04,17.59,21.78,18.26,17.42
  └─ Material Cost %,68%,72%,69%,66%,62%,67%,67%,60%,58%,64%,63%,56%,55%
  └─ Employee Cost %,8%,8%,7%,7%,7%,8%,8%,9%,11%,10%,8%,10%,9%
Operating Profit,1.39,1.38,1.99,2.03,2.17,2.16,2.28,2.30,2.16,1.64,3.11,2.92,3.69
OPM %,7.92%,7.05%,9.24%,10.19%,10.53%,9.85%,10.07%,11.32%,11.25%,8.53%,12.49%,13.79%,17.48%
Other Income,0.20,0.31,0.29,0.35,0.33,0.64,0.68,0.17,0.30,0.42,0.04,-0.09,-0.39
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.31,0.02
  └─ Other income normal,0.20,0.31,0.29,0.35,0.33,0.64,0.68,0.17,0.30,0.42,0.04,0.22,-0.41
Interest,0.48,0.28,0.35,0.35,0.30,0.26,0.22,0.21,0.35,0.21,0.28,0.40,0.28
Depreciation,0.43,0.44,0.43,0.43,0.32,0.45,0.45,0.46,0.46,0.52,0.55,0.54,0.57
Profit before tax,0.68,0.97,1.50,1.60,1.88,2.09,2.29,1.80,1.65,1.33,2.32,1.89,2.45
Tax %,20.59%,22.68%,23.33%,23.12%,25.00%,23.92%,20.96%,32.78%,24.24%,21.05%,25.43%,23.28%,24.49%
Net Profit,0.55,0.76,1.14,1.22,1.41,1.59,1.81,1.21,1.25,1.04,1.73,1.45,1.85
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.22,0.01
  └─ Profit excl Excep,0.55,0.76,1.14,1.22,1.41,1.59,1.81,1.21,1.25,1.04,1.73,1.67,1.84
  └─ Profit for PE,0.55,0.76,1.14,1.22,1.41,1.59,1.81,1.21,1.25,1.04,1.73,1.67,1.84
  └─ Profit for EPS,0.55,0.76,1.14,1.22,1.41,1.59,1.81,1.21,1.25,1.04,1.73,1.45,1.85
  └─ YOY Profit Growth %,,,54.05%,481.25%,156.36%,109.21%,58.77%,-0.82%,-11.35%,-34.59%,-4.42%,38.02%,47.20%
EPS in Rs,0.70,0.96,1.44,1.55,1.79,2.02,2.29,1.53,1.58,1.32,2.19,1.84,2.34
Raw PDF,,,,,,,,,,,,,
