Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,403,467,505,486,551,720,741,727,705,773,792,807,757
  └─ YOY Sales Growth %,31.66%,17.07%,9.73%,14.89%,36.78%,54.24%,46.68%,49.59%,28.02%,7.40%,6.91%,11.00%,7.27%
Expenses,284,297,324,311,402,470,477,477,453,496,504,526,484
  └─ Material Cost %,18.06%,16.80%,18.72%,18.27%,21.45%,25.09%,25.13%,24.32%,24.14%,23.89%,25.54%,27.65%,24.49%
  └─ Employee Cost %,21.30%,22.32%,19.50%,20.29%,18.60%,18.43%,16.95%,17.24%,17.22%,18.68%,17.35%,17.10%,18.09%
Operating Profit,119,170,181,176,148,250,265,250,252,277,288,282,272
OPM %,30%,36%,36%,36%,27%,35%,36%,34%,36%,36%,36%,35%,36%
Other Income,1,1,3,4,15,2,5,4,8,4,3,-17,2
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-17.24,0.00
  └─ Other income normal,1.00,0.99,3.48,4.20,15.15,1.64,4.55,4.22,8.01,3.58,3.09,0.14,2.23
Interest,9,17,16,18,33,60,59,57,54,49,50,49,46
Depreciation,35,41,42,46,54,76,80,81,77,71,69,70,70
Profit before tax,76,112,126,116,77,116,129,116,129,161,173,145,159
Tax %,19%,17%,3%,12%,-4%,22%,25%,25%,21%,22%,22%,25%,-75%
Net Profit,61,94,122,101,80,90,96,87,102,125,134,109,279
  └─ Minority share,4,1,1,1,-9,-6,-5,-3,-9,-7,-14,-9,3
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-13,0
  └─ Profit excl Excep,61,94,122,101,80,90,96,87,102,125,134,122,279
  └─ Profit for PE,65,95,123,103,71,83,92,84,94,118,120,112,282
  └─ Profit for EPS,65,95,123,103,71,83,92,84,94,118,120,100,282
  └─ YOY Profit Growth %,-19%,0%,3%,1%,9%,-12%,-26%,-18%,32%,42%,31%,33%,200%
EPS in Rs,4.81,6.98,9.07,7.55,5.22,6.12,6.73,6.15,6.89,8.66,8.82,7.32,20.33
Raw PDF,,,,,,,,,,,,,
