Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,121,120,117,116,127,112,105,126,123,116,108,130,139
  └─ YOY Sales Growth %,29.15%,13.34%,29.35%,10.30%,5.04%,-6.06%,-10.45%,8.65%,-3.22%,3.72%,2.98%,3.43%,13.33%
Expenses,107,107,105,103,113,103,101,116,115,110,100,120,128
  └─ Material Cost %,54%,56%,55%,51%,58%,56%,57%,55%,56%,58%,58%,57%,56%
  └─ Employee Cost %,8%,8%,9%,9%,8%,9%,11%,9%,9%,9%,10%,8%,8%
Operating Profit,14,13,12,13,14,9,4,10,8,7,8,10,11
OPM %,11%,11%,10%,11%,11%,8%,4%,8%,7%,6%,7%,8%,8%
Other Income,0,0,1,0,1,1,2,0,4,1,-18,1,1
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-18.05,0.00,-0.41
  └─ Other income normal,0.45,0.35,0.90,0.07,0.83,0.53,1.52,0.47,3.94,1.14,0.13,1.15,1.50
Interest,3,3,3,2,2,2,2,2,2,2,2,2,3
Depreciation,6,7,7,7,8,8,8,8,9,8,8,8,9
Profit before tax,5,3,2,4,5,0,-4,1,2,-2,-20,1,1
Tax %,-1%,1%,2%,0%,44%,7%,0%,2%,29%,11%,0%,3%,2111%
Net Profit,5,3,2,4,3,0,-4,1,1,-3,-20,1,-11
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,-18,0,8
  └─ Profit excl Excep,5,3,2,4,3,0,-4,1,1,-3,-2,1,-20
  └─ Profit for PE,5,3,2,4,3,0,-4,1,1,-3,-2,1,-20
  └─ Profit for EPS,5,3,2,4,3,0,-4,1,1,-3,-20,1,-11
  └─ YOY Profit Growth %,208%,1688%,343%,32%,-41%,-96%,-328%,-71%,-62%,-2200%,54%,-36%,-1826%
EPS in Rs,3.98,2.29,1.37,2.83,2.08,0.09,-3.11,0.82,0.79,-1.91,-14.00,0.52,-7.85
Raw PDF,,,,,,,,,,,,,
