Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,924,994,1039,1238,1046,1069,1115,1379,1064,1161,1257,1416,1210
  └─ YOY Sales Growth %,29.52%,4.76%,2.60%,8.83%,13.25%,7.62%,7.29%,11.47%,1.69%,8.58%,12.71%,2.64%,13.70%
Expenses,769,822,878,1020,880,926,965,1134,894,990,1086,1198,1026
  └─ Material Cost %,57%,57%,59%,60%,59%,59%,60%,60%,56%,59%,61%,61%,59%
  └─ Employee Cost %,10%,10%,10%,8%,9%,10%,9%,8%,10%,9%,9%,8%,10%
Operating Profit,155,172,161,217,167,143,150,246,170,172,170,218,184
OPM %,17%,17%,15%,18%,16%,13%,13%,18%,16%,15%,14%,15%,15%
Other Income,23,7,6,3,33,4,8,23,20,10,10,6,7
  └─ Exceptional items,0.00,0.00,-4.90,0.00,-1.59,0.00,-2.05,0.00,2.05,0.00,0.00,-17.69,-1.30
  └─ Other income normal,22.91,7.29,10.58,3.36,34.59,3.56,9.75,22.53,18.28,10.07,9.50,23.95,8.63
Interest,55,54,55,59,58,61,65,65,70,73,73,72,72
Depreciation,104,105,108,111,112,117,122,130,125,129,134,133,144
Profit before tax,18,20,3,51,30,-32,-29,73,-5,-21,-27,20,-25
Tax %,21%,27%,22%,28%,23%,-28%,-28%,28%,-137%,-25%,-25%,18%,-34%
Net Profit,14,14,3,37,23,-23,-21,52,2,-16,-20,16,-16
  └─ Exceptional items AT,0,0,-4,0,-1,0,-2,0,2,0,0,-14,-1
  └─ Profit excl Excep,14,14,7,37,24,-23,-19,52,-0,-16,-20,31,-15
  └─ Profit for PE,14,14,7,37,24,-23,-19,52,-0,-16,-20,31,-15
  └─ Profit for EPS,14,14,3,37,23,-23,-21,52,2,-16,-20,16,-16
  └─ YOY Profit Growth %,190%,-37%,-61%,-41%,71%,-257%,-370%,42%,-100%,31%,-8%,-41%,-24983%
EPS in Rs,1.30,1.32,0.25,3.35,2.11,-2.07,-1.87,4.75,0.18,-1.43,-1.83,1.46,-1.48
Raw PDF,,,,,,,,,,,,,
