Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,19.97,26.29,22.49,25.70,19.07,25.32,33.74,32.65,36.43,35.91,34.45,33.58,27.56
  └─ YOY Sales Growth %,,32.78%,23.57%,-1.19%,-4.51%,-3.69%,50.02%,27.04%,91.03%,41.82%,2.10%,2.85%,-24.35%
Expenses,21.70,25.49,19.67,24.42,19.83,23.10,29.70,30.04,32.82,32.24,31.60,30.75,25.26
  └─ Material Cost %,39.26%,46.79%,28.19%,44.90%,40.01%,34.95%,43.54%,39.97%,43.04%,43.25%,40.73%,37.91%,29.90%
  └─ Employee Cost %,25.59%,22.14%,26.32%,23.00%,29.68%,25.32%,21.52%,24.62%,21.91%,22.72%,24.21%,25.88%,29.54%
Operating Profit,-1.73,0.80,2.82,1.28,-0.76,2.22,4.04,2.61,3.61,3.67,2.85,2.83,2.30
OPM %,-8.66%,3.04%,12.54%,4.98%,-3.99%,8.77%,11.97%,7.99%,9.91%,10.22%,8.27%,8.43%,8.35%
Other Income,0.44,0.35,0.58,0.26,0.61,0.31,0.26,0.26,0.52,0.41,0.70,0.54,0.97
  └─ Other income normal,0.44,0.35,0.58,0.26,0.61,0.31,0.26,0.26,0.52,0.41,0.70,0.54,0.97
Interest,1.81,1.46,1.66,1.83,1.72,1.46,1.68,1.63,1.95,1.76,1.65,1.62,1.50
Depreciation,0.92,0.89,0.88,0.86,0.86,0.82,0.83,0.84,0.82,0.80,0.82,0.84,0.85
Profit before tax,-4.02,-1.20,0.86,-1.15,-2.73,0.25,1.79,0.40,1.36,1.52,1.08,0.91,0.92
Tax %,-4.48%,-22.50%,-520.93%,8.70%,-16.85%,-88.00%,53.63%,27.50%,27.94%,44.08%,26.85%,28.57%,26.09%
Net Profit,-3.84,-0.93,5.34,-1.25,-2.27,0.47,0.83,0.29,0.98,0.85,0.79,0.65,0.68
  └─ Profit excl Excep,-3.84,-0.93,5.34,-1.25,-2.27,0.47,0.83,0.29,0.98,0.85,0.79,0.65,0.68
  └─ Profit for PE,-3.84,-0.93,5.34,-1.25,-2.27,0.47,0.83,0.29,0.98,0.85,0.79,0.65,0.68
  └─ Profit for EPS,-3.84,-0.93,5.34,-1.25,-2.27,0.47,0.83,0.29,0.98,0.85,0.79,0.65,0.68
  └─ YOY Profit Growth %,,34.04%,339.46%,88.21%,40.89%,150.54%,-84.46%,123.20%,143.17%,80.85%,-4.82%,124.14%,-30.61%
EPS in Rs,-9.79,-2.37,13.62,-3.19,-5.79,1.20,2.12,0.74,2.50,2.17,2.01,1.66,1.73
Raw PDF,,,,,,,,,,,,,
