Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,3094,1927,1833,1474,1773,1816,1407,1007,1374,1091,961,925,992
  └─ YOY Sales Growth %,5.94%,-13.57%,-18.80%,8.61%,-42.69%,-5.74%,-23.23%,-31.72%,-22.53%,-39.90%,-31.71%,-8.09%,-27.77%
Expenses,2779,1630,1579,1236,1891,1664,1165,1090,1085,912,815,858,821
  └─ Material Cost %,8.15%,11.42%,10.53%,12.47%,15.53%,10.10%,10.34%,43.92%,9.47%,10.70%,13.68%,13.73%,15.25%
  └─ Employee Cost %,6.43%,8.51%,8.39%,10.12%,9.77%,8.02%,9.95%,12.97%,5.54%,7.84%,8.71%,8.80%,9.04%
Operating Profit,315,296,254,239,-118,152,242,-83,288,179,146,67,171
OPM %,10%,15%,14%,16%,-7%,8%,17%,-8%,21%,16%,15%,7%,17%
Other Income,171,30,35,199,710,33,46,589,18,27,23,76,31
  └─ Exceptional items,154.58,9.14,-7.66,147.01,650.99,0.00,0.00,529.65,0.00,0.00,0.00,37.81,0.00
  └─ Other income normal,16.09,20.57,42.24,52.44,58.76,33.20,45.62,59.35,18.50,27.33,22.51,38.24,31.05
Interest,266,246,256,146,165,146,159,183,111,122,120,123,105
Depreciation,32,29,28,30,18,26,26,90,22,12,6,5,5
Profit before tax,187,51,5,261,410,14,102,234,173,73,42,15,92
Tax %,-1%,-4%,161%,30%,40%,118%,38%,117%,48%,31%,-13%,48%,36%
Net Profit,190,53,-3,182,246,-2,64,-39,90,51,48,8,59
  └─ Exceptional items AT,153,9,-7,97,487,0,0,217,0,0,0,30,0
  └─ Profit excl Excep,37,44,4,85,-241,-2,64,-256,90,51,48,-22,59
  └─ Profit for PE,37,44,4,85,-241,-2,64,-256,90,51,48,-22,59
  └─ Profit for EPS,190,53,-3,182,246,-2,64,-39,90,51,48,8,59
  └─ YOY Profit Growth %,20%,116%,-95%,127%,-750%,-106%,1482%,-399%,137%,2162%,-25%,91%,-35%
EPS in Rs,0.79,0.22,-0.01,0.75,1.02,-0.01,0.26,-0.15,0.34,0.19,0.18,0.03,0.23
Raw PDF,,,,,,,,,,,,,
