Metric,Mar 2019,Jun 2019,Sep 2019,Dec 2019,Mar 2020,Jun 2020,Sep 2020,Dec 2020,Mar 2021,Jun 2021,Sep 2021,Dec 2021,Mar 2022
Sales,30.52,23.46,25.59,26.51,20.56,17.78,26.92,26.55,30.53,27.43,31.61,31.45,28.32
  └─ YOY Sales Growth %,,-0.89%,4.41%,-1.78%,-32.63%,-24.21%,5.20%,0.15%,48.49%,54.27%,17.42%,18.46%,-7.24%
Expenses,27.85,21.77,23.98,24.73,19.57,16.56,24.45,24.40,26.95,24.38,28.17,29.40,26.42
  └─ Employee Cost %,7.24%,12.15%,10.43%,10.18%,12.60%,14.74%,9.58%,10.36%,8.25%,10.13%,8.51%,8.71%,9.29%
Operating Profit,2.67,1.69,1.61,1.78,0.99,1.22,2.47,2.15,3.58,3.05,3.44,2.05,1.90
OPM %,8.75%,7.20%,6.29%,6.71%,4.82%,6.86%,9.18%,8.10%,11.73%,11.12%,10.88%,6.52%,6.71%
Other Income,0.65,0.34,0.56,0.41,0.52,0.90,0.28,0.31,-0.96,0.29,0.34,4.82,0.38
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.30,0.00,0.05,4.53,0.00
  └─ Other income normal,0.65,0.34,0.56,0.41,0.52,0.90,0.28,0.31,0.34,0.29,0.29,0.29,0.38
Interest,0.62,0.66,0.67,0.69,0.89,0.67,0.50,0.50,0.64,0.52,0.51,0.40,0.40
Depreciation,1.22,1.30,1.26,1.30,0.94,0.82,0.80,0.76,0.77,0.77,0.74,0.74,0.80
Profit before tax,1.48,0.07,0.24,0.20,-0.32,0.63,1.45,1.20,1.21,2.05,2.53,5.73,1.08
Tax %,-5.41%,14.29%,33.33%,10.00%,-6.25%,42.86%,28.97%,43.33%,29.75%,26.83%,38.34%,24.08%,6.48%
Net Profit,1.56,0.06,0.16,0.18,-0.30,0.35,1.04,0.67,0.85,1.50,1.56,4.35,1.01
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.38,0.00,0.03,3.44,0.00
  └─ Profit excl Excep,1.56,0.06,0.16,0.18,-0.30,0.35,1.04,0.67,1.23,1.50,1.53,0.91,1.01
  └─ Profit for PE,1.56,0.06,0.16,0.18,-0.30,0.35,1.04,0.67,1.23,1.50,1.53,0.91,1.01
  └─ Profit for EPS,1.56,0.06,0.16,0.18,-0.30,0.35,1.04,0.67,0.85,1.50,1.56,4.35,1.01
  └─ YOY Profit Growth %,,120.69%,110.60%,238.46%,-119.23%,483.33%,550.00%,272.22%,510.00%,328.57%,47.12%,35.82%,-17.89%
EPS in Rs,8.67,0.33,0.89,1.00,-1.67,1.94,5.78,3.72,4.72,8.33,8.67,24.17,5.61
Raw PDF,,,,,,,,,,,,,
