Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1448,1411,1422,1367,1466,1498,1486,1441,1531,1533,1521,1541,1693
  └─ YOY Sales Growth %,8.07%,0.05%,1.44%,-2.55%,1.28%,6.16%,4.52%,5.40%,4.37%,2.39%,2.35%,6.94%,10.63%
Expenses,1221,1184,1191,1166,1238,1251,1241,1213,1306,1286,1269,1301,1437
  └─ Material Cost %,43.23%,42.16%,41.19%,42.25%,40.83%,41.06%,38.31%,38.90%,39.77%,39.55%,38.69%,39.32%,40.41%
  └─ Employee Cost %,9.07%,9.84%,9.68%,10.17%,9.43%,9.34%,9.76%,9.65%,9.28%,9.34%,9.43%,9.36%,9.10%
Operating Profit,227,226,231,201,228,247,245,228,225,247,252,240,256
OPM %,16%,16%,16%,15%,16%,16%,16%,16%,15%,16%,17%,16%,15%
Other Income,4,5,7,31,11,5,13,3,7,20,21,-1,27
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.11,0.00
  └─ Other income normal,3.51,4.51,7.30,31.13,11.22,5.18,13.03,2.92,7.19,19.80,20.59,12.41,26.63
Interest,13,10,7,7,8,7,9,8,10,9,11,8,10
Depreciation,50,52,54,54,53,54,56,56,58,59,60,57,60
Profit before tax,168,169,176,172,178,192,193,166,164,199,202,174,213
Tax %,24%,24%,24%,25%,25%,26%,26%,21%,24%,26%,24%,25%,24%
Net Profit,127,129,133,129,134,143,144,131,124,148,153,131,161
  └─ Minority share,-1,-1,-1,-1,-1,-1,-1,-0,-0,0,-2,-0,0
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-10,0
  └─ Profit excl Excep,127,129,133,129,134,143,144,131,124,148,153,141,161
  └─ Profit for PE,126,128,132,129,134,142,142,130,124,148,151,140,161
  └─ Profit for EPS,126,128,132,129,134,142,142,130,124,148,151,131,161
  └─ YOY Profit Growth %,19%,-6%,14%,10%,6%,11%,8%,1%,-7%,5%,6%,8%,30%
EPS in Rs,6.01,6.07,6.28,6.12,6.36,6.75,6.78,6.20,5.92,7.06,7.18,6.21,7.68
Raw PDF,,,,,,,,,,,,,
