Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,13.34,11.26,14.64,12.82,12.78,16.93,14.48,12.85,14.03,12.45,13.62,12.89,12.03
  └─ YOY Sales Growth %,21.83%,-2.68%,26.10%,16.33%,-4.20%,50.36%,-1.09%,0.23%,9.78%,-26.46%,-5.94%,0.31%,-14.26%
Expenses,11.76,10.68,13.70,12.27,11.49,14.87,12.30,13.30,12.81,11.14,11.98,12.15,11.44
  └─ Material Cost %,43.85%,43.16%,48.77%,44.70%,40.06%,47.37%,40.54%,42.18%,43.41%,40.72%,36.93%,46.63%,43.72%
  └─ Employee Cost %,13.34%,15.54%,12.77%,16.07%,15.81%,11.75%,14.36%,18.13%,15.40%,16.22%,15.42%,16.91%,17.71%
Operating Profit,1.58,0.58,0.94,0.55,1.29,2.06,2.18,-0.45,1.22,1.31,1.64,0.74,0.59
OPM %,11.84%,5.15%,6.42%,4.29%,10.09%,12.17%,15.06%,-3.50%,8.70%,10.52%,12.04%,5.74%,4.90%
Other Income,0.31,0.30,0.27,2.22,0.49,0.18,0.24,0.15,0.36,0.24,0.37,0.29,0.34
  └─ Other income normal,0.31,0.30,0.27,2.22,0.49,0.18,0.24,0.15,0.36,0.24,0.37,0.29,0.34
Interest,0.02,0.02,0.01,0.01,0.04,0.04,0.02,0.05,0.03,0.02,0.02,0.01,0.02
Depreciation,0.30,0.24,0.30,0.33,0.36,0.31,0.35,0.38,0.41,0.39,0.42,0.45,0.50
Profit before tax,1.57,0.62,0.90,2.43,1.38,1.89,2.05,-0.73,1.14,1.14,1.57,0.57,0.41
Tax %,31.21%,41.94%,22.22%,22.63%,101.45%,44.97%,17.56%,-17.81%,-72.81%,15.79%,24.20%,45.61%,-95.12%
Net Profit,1.07,0.35,0.70,1.87,-0.01,1.04,1.70,-0.61,1.98,0.96,1.20,0.32,0.79
  └─ Profit excl Excep,1,0,1,2,-0,1,2,-1,2,1,1,0,1
  └─ Profit for PE,1,0,1,2,-0,1,2,-1,2,1,1,0,1
  └─ Profit for EPS,1,0,1,2,-0,1,2,-1,2,1,1,0,1
  └─ YOY Profit Growth %,20%,-46%,-29%,253%,-101%,197%,143%,-133%,19900%,-8%,-29%,152%,-60%
EPS in Rs,14.15,4.63,9.26,24.74,-0.13,13.76,22.49,-8.07,26.19,12.70,15.87,4.23,10.45
Raw PDF,,,,,,,,,,,,,
