Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,286,269,248,230,253,246,229,271,330,283,266,288,339
  └─ YOY Sales Growth %,-25.37%,-19.88%,-3.87%,-7.56%,-11.36%,-8.40%,-7.87%,17.74%,30.44%,14.98%,16.08%,6.25%,2.46%
Expenses,245,228,221,195,220,214,202,237,301,265,245,256,314
  └─ Material Cost %,61%,59%,61%,55%,58%,58%,56%,58%,63%,69%,60%,54%,54%
  └─ Employee Cost %,4%,3%,4%,4%,5%,4%,5%,4%,5%,5%,4%,5%,7%
Operating Profit,41,41,27,35,34,32,27,34,30,18,21,32,24
OPM %,14%,15%,11%,15%,13%,13%,12%,13%,9%,6%,8%,11%,7%
Other Income,1,15,15,9,10,16,21,10,-8,31,7,4,-20
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.37
  └─ Other income normal,0.76,15.08,15.11,8.63,9.72,16.30,20.62,9.61,-8.37,30.77,6.72,3.69,-19.28
Interest,2,3,3,3,3,4,3,5,5,4,6,7,7
Depreciation,11,5,6,6,10,7,6,10,11,9,9,11,13
Profit before tax,28,48,34,35,30,38,39,29,5,36,12,17,-16
Tax %,30%,18%,20%,24%,-22%,20%,16%,30%,-3%,14%,7%,23%,28%
Net Profit,20,40,27,27,37,31,33,21,5,31,12,14,-20
  └─ Profit from Associates,0,0,0,0,0,1,1,0,0,0,0,0,-0
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,0,-0
  └─ Profit excl Excep,20,40,27,27,37,31,33,21,5,31,12,14,-20
  └─ Profit for PE,20,40,27,27,37,31,33,21,5,31,12,14,-20
  └─ Profit for EPS,20,40,27,27,37,31,33,21,5,31,12,14,-20
  └─ YOY Profit Growth %,-46%,-22%,61%,56%,85%,-22%,19%,-23%,-85%,1%,-64%,-33%,-465%
EPS in Rs,10.39,20.76,14.39,13.92,19.25,16.11,17.18,10.76,2.85,16.34,6.10,7.26,-10.54
Raw PDF,,,,,,,,,,,,,
