Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,128,137,134,120,123,124,129,164,156,125,128,136,128
  └─ YOY Sales Growth %,0.82%,1.43%,2.15%,-8.53%,-4.31%,-9.89%,-3.34%,36.98%,27.34%,1.48%,-0.88%,-17.27%,-18.28%
Expenses,126,126,126,120,120,124,129,154,155,119,120,130,169
  └─ Employee Cost %,25.02%,20.50%,20.05%,22.48%,21.49%,23.49%,23.32%,17.96%,19.08%,21.47%,21.71%,20.50%,22.83%
Operating Profit,2,11,8,0,3,-1,1,10,1,6,8,6,-42
OPM %,2%,8%,6%,0%,2%,-1%,0%,6%,1%,5%,7%,4%,-33%
Other Income,-6,4,8,4,3,-4,-2,-3,2,22,10,10,13
  └─ Exceptional items,-5.16,0.00,0.00,0.00,0.00,-3.87,-3.41,-4.97,0.00,0.00,0.00,-0.46,0.00
  └─ Other income normal,-1.23,4.15,8.18,4.42,3.47,0.22,1.57,1.63,1.90,22.40,9.71,10.02,12.85
Interest,0,1,1,1,2,1,2,2,2,2,2,2,2
Depreciation,3,3,3,3,3,8,8,8,8,8,8,9,10
Profit before tax,-7,12,12,1,2,-14,-11,-3,-7,19,8,4,-40
Tax %,-71%,19%,30%,569%,141%,11%,12%,56%,17%,18%,25%,21%,-9%
Net Profit,-2,10,9,-2,-1,-15,-12,-5,-8,16,6,4,-37
  └─ Minority share,-0,-0,-0,-0,0,-0,0,0,0,0,0,0,-0
  └─ Exceptional items AT,-5,0,0,0,0,-3,-3,-3,0,0,0,-0,0
  └─ Profit excl Excep,3,10,9,-2,-1,-12,-9,-2,-8,16,6,4,-37
  └─ Profit for PE,3,10,9,-3,-1,-12,-9,-2,-8,16,6,4,-37
  └─ Profit for EPS,-2,10,9,-3,-1,-15,-12,-5,-8,16,6,4,-37
  └─ YOY Profit Growth %,-35%,139%,1297%,-162%,-120%,-221%,-207%,18%,-1244%,232%,166%,276%,-361%
EPS in Rs,-0.20,0.93,0.80,-0.24,-0.06,-1.44,-1.11,-0.48,-0.75,1.47,0.57,0.34,-3.44
Raw PDF,,,,,,,,,,,,,
