Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,6315,6758,6903,7237,7114,7696,8038,8381,8528,8572,8828,8753,7546
  └─ YOY Sales Growth %,15.35%,29.14%,9.01%,6.58%,12.65%,13.88%,16.45%,15.81%,19.89%,11.38%,9.83%,4.44%,-11.51%
Expenses,4781,4696,4894,5214,5283,5566,5962,6108,6530,6398,6818,6866,7164
  └─ Material Cost %,30.06%,28.67%,29.02%,30.07%,29.41%,28.35%,29.44%,30.80%,33.42%,32.75%,35.38%,35.36%,42.57%
  └─ Employee Cost %,20.21%,17.60%,18.55%,17.64%,18.04%,18.37%,17.41%,16.30%,16.42%,17.54%,16.45%,18.15%,19.17%
Operating Profit,1534,2062,2008,2023,1831,2130,2076,2273,1998,2174,2010,1888,382
OPM %,24%,31%,29%,28%,26%,28%,26%,27%,23%,25%,23%,22%,5%
Other Income,146,178,319,219,201,193,314,154,528,290,330,271,480
  └─ Other income normal,146,178,319,219,201,193,314,154,528,290,330,271,480
Interest,35,37,35,39,59,60,76,82,66,83,91,94,106
Depreciation,316,353,376,374,368,381,397,471,455,476,505,521,557
Profit before tax,1329,1850,1917,1829,1605,1883,1917,1874,2005,1905,1745,1543,200
Tax %,28%,24%,23%,24%,18%,26%,30%,25%,21%,26%,23%,23%,-11%
Net Profit,960,1405,1482,1381,1310,1392,1342,1404,1587,1410,1337,1190,221
  └─ Minority share,0,0,0,0,0,0,-86,10,7,8,10,20,-0
  └─ Profit excl Excep,960,1405,1482,1381,1310,1392,1342,1404,1587,1410,1337,1190,221
  └─ Profit for PE,960,1405,1482,1381,1310,1392,1256,1414,1593,1418,1347,1210,221
  └─ Profit for EPS,960,1405,1482,1381,1310,1392,1256,1414,1593,1418,1347,1210,221
  └─ YOY Profit Growth %,890%,18%,33%,11%,36%,-1%,-15%,2%,22%,2%,7%,-14%,-86%
EPS in Rs,11.53,16.87,17.77,16.56,15.70,16.69,15.05,16.94,19.09,16.99,16.14,14.50,2.65
Raw PDF,,,,,,,,,,,,,
