Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1.12,1.01,2.12,1.07,1.07,1.08,2.05,1.31,1.89,1.20,2.12,1.26,1.26
  └─ YOY Sales Growth %,-62.54%,-38.41%,-15.87%,-0.93%,-4.46%,6.93%,-3.30%,22.43%,76.64%,11.11%,3.41%,-3.82%,-33.33%
Expenses,0.15,0.12,0.16,0.16,0.16,0.16,0.13,0.26,0.14,0.18,0.17,0.18,0.17
  └─ Material Cost %,3.57%,0.00%,0.00%,0.00%,0.00%,1.85%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
  └─ Employee Cost %,2.68%,2.97%,1.42%,2.80%,2.80%,2.78%,1.46%,3.05%,2.12%,1.67%,0.94%,1.59%,1.59%
Operating Profit,0.97,0.89,1.96,0.91,0.91,0.92,1.92,1.05,1.75,1.02,1.95,1.08,1.09
OPM %,86.61%,88.12%,92.45%,85.05%,85.05%,85.19%,93.66%,80.15%,92.59%,85.00%,91.98%,85.71%,86.51%
Other Income,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,0.00,0.00,0.00
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,0.00,0.00,0.00
Interest,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Depreciation,0.40,0.36,0.36,0.36,0.36,0.33,0.33,0.33,0.33,0.29,0.29,0.29,0.29
Profit before tax,0.57,0.53,1.60,0.55,0.55,0.59,1.59,0.72,1.42,0.59,1.66,0.79,0.80
Tax %,19.30%,16.98%,18.12%,34.55%,136.36%,18.64%,22.64%,22.22%,9.86%,23.73%,21.69%,18.99%,20.00%
Net Profit,2.29,2.48,4.45,5.12,6.04,5.16,6.20,3.80,5.77,6.33,4.54,3.88,4.38
  └─ Profit from Associates,1.84,2.04,3.14,4.76,6.24,4.69,4.98,3.24,4.49,5.88,3.25,3.25,3.74
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,0.00,0.00,0.00
  └─ Profit excl Excep,2.29,2.48,4.45,5.12,6.04,5.16,6.20,3.80,5.77,6.47,4.54,3.88,4.38
  └─ Profit for PE,2.29,2.48,4.45,5.12,6.04,5.16,6.20,3.80,5.77,6.47,4.54,3.88,4.38
  └─ Profit for EPS,2.29,2.48,4.45,5.12,6.04,5.16,6.20,3.80,5.77,6.33,4.54,3.88,4.38
  └─ YOY Profit Growth %,-2.97%,-29.14%,0.91%,122.61%,163.76%,108.06%,39.33%,-25.78%,-4.47%,25.39%,-26.77%,2.11%,-24.09%
EPS in Rs,21.05,22.80,40.91,47.07,55.53,47.44,57.00,34.94,53.05,58.20,41.74,35.67,40.27
Raw PDF,,,,,,,,,,,,,
