Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1934,2218,1922,2541,2319,2316,2509,3096,2470,2907,3170,3055,3011
  └─ YOY Sales Growth %,28.74%,30.80%,-1.83%,16.31%,19.92%,4.39%,30.55%,21.83%,6.53%,25.53%,26.38%,-1.33%,21.89%
Expenses,1604,1876,1575,1999,1781,1842,2025,2499,1945,2283,2475,2420,2369
  └─ Material Cost %,67%,67%,63%,63%,64%,62%,64%,65%,62%,63%,63%,62%,64%
  └─ Employee Cost %,8%,9%,10%,8%,8%,8%,8%,8%,7%,7%,6%,7%,7%
Operating Profit,330,342,346,543,539,473,484,598,525,624,695,634,642
OPM %,17%,15%,18%,21%,23%,20%,19%,19%,21%,21%,22%,21%,21%
Other Income,159,155,128,153,186,171,157,168,217,212,181,46,263
  └─ Exceptional items,0,0,0,-2,0,0,0,0,0,13,0,-127,32
  └─ Other income normal,159,155,128,155,186,171,157,168,217,199,181,173,231
Interest,7,8,7,6,6,5,3,3,5,3,3,5,2
Depreciation,38,36,38,42,42,44,45,49,46,48,49,50,51
Profit before tax,444,453,429,647,676,595,594,714,690,785,824,626,852
Tax %,21%,22%,23%,23%,20%,22%,24%,22%,23%,23%,24%,22%,24%
Net Profit,349,354,329,499,539,463,449,558,530,604,622,486,649
  └─ Exceptional items AT,0,0,0,-1,0,0,0,0,0,10,0,-97,25
  └─ Profit excl Excep,349,354,329,500,539,463,449,558,530,594,622,583,625
  └─ Profit for PE,349,354,329,500,539,463,449,558,530,594,622,583,625
  └─ Profit for EPS,349,354,329,499,539,463,449,558,530,604,622,486,649
  └─ YOY Profit Growth %,61%,69%,23%,21%,54%,31%,37%,12%,-2%,28%,38%,4%,18%
EPS in Rs,12.59,12.76,11.87,18.00,19.44,16.69,16.21,20.15,19.10,21.79,22.45,17.53,23.43
Raw PDF,,,,,,,,,,,,,
