Metric,Mar 2012,Jun 2012,Sep 2012,Dec 2012,Mar 2013,Jun 2013,Sep 2013,Dec 2013,Mar 2014,Jun 2014,Sep 2014,Dec 2014,Mar 2015
Sales,146,146,155,157,163,173,190,200,212,191,206,221,231
  └─ YOY Sales Growth %,17.83%,23.88%,13.11%,13.63%,12.32%,18.45%,22.28%,27.73%,29.43%,10.16%,8.38%,10.68%,9.34%
Expenses,123,133,135,140,141,160,158,157,165,153,164,171,184
  └─ Material Cost %,0%,10%,11%,9%,9%,0%,7%,7%,11%,8%,8%,9%,10%
  └─ Employee Cost %,51%,59%,55%,57%,55%,54%,52%,52%,50%,56%,55%,53%,53%
Operating Profit,22,13,20,16,22,13,32,44,47,38,42,50,47
OPM %,15%,9%,13%,11%,14%,8%,17%,22%,22%,20%,20%,23%,20%
Other Income,-2,-2,-10,4,-3,7,7,-1,0,2,1,0,-1
  └─ Exceptional items,0.00,-7.38,-8.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,-2.26,5.58,-1.70,3.56,-2.61,6.92,6.53,-1.15,0.25,2.21,1.32,0.33,-0.51
Interest,1,1,1,1,1,1,1,0,0,-0,-0,-0,-0
Depreciation,5,5,6,6,6,6,8,9,12,9,8,7,1
Profit before tax,14,5,3,13,13,14,30,33,35,31,35,43,45
Tax %,25%,29%,37%,31%,36%,36%,34%,34%,38%,33%,33%,36%,34%
Net Profit,8,3,2,9,8,9,20,22,22,21,24,28,30
  └─ Profit from Associates,-2.32,-1.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Exceptional items AT,0.00,-5.91,-5.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Profit excl Excep,8.26,8.52,7.15,8.75,8.14,8.93,19.93,21.56,21.85,20.79,23.64,27.76,29.83
  └─ Profit for PE,8.26,8.52,7.15,8.75,8.14,8.93,19.93,21.56,21.85,20.79,23.64,27.76,29.83
  └─ Profit for EPS,8.26,2.61,1.81,8.75,8.14,8.93,19.93,21.56,21.85,20.79,23.64,27.76,29.83
  └─ YOY Profit Growth %,-26.64%,67.06%,-34.82%,-14.63%,-1.45%,4.81%,178.74%,146.40%,168.43%,132.81%,18.62%,28.76%,36.52%
EPS in Rs,1.33,0.42,0.29,1.40,1.31,1.43,3.20,3.46,3.51,3.34,3.79,4.46,4.79
Raw PDF,,,,,,,,,,,,,
