Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,2317,2159,2253,2274,2682,2714,2420,2560,2752,2760,2393,2737,2933
  └─ YOY Sales Growth %,-2.41%,-17.56%,-15.21%,5.03%,15.75%,25.71%,7.39%,12.57%,2.63%,1.68%,-1.09%,6.89%,6.56%
Expenses,1837,1658,1720,1734,2001,2051,1840,1960,2139,2254,1882,2094,2293
  └─ Material Cost %,50.69%,48.16%,48.52%,48.48%,46.81%,47.71%,47.69%,48.15%,50.09%,48.42%,48.14%,48.60%,48.03%
  └─ Employee Cost %,4.96%,5.49%,5.51%,5.55%,4.86%,4.77%,5.39%,5.65%,5.44%,5.38%,6.00%,5.34%,5.40%
Operating Profit,480,501,533,541,681,664,580,601,614,506,511,643,640
OPM %,21%,23%,24%,24%,25%,24%,24%,23%,22%,18%,21%,24%,22%
Other Income,57,106,107,66,171,162,90,187,99,107,71,77,-4
  └─ Other income normal,57.01,105.76,107.09,65.63,170.74,161.63,90.50,187.29,99.37,107.14,71.20,77.41,-3.92
Interest,26,22,24,36,31,22,41,16,50,31,33,34,36
Depreciation,156,155,160,161,174,163,166,173,178,188,193,195,199
Profit before tax,355,430,456,409,647,640,463,600,485,394,357,491,401
Tax %,27%,23%,24%,25%,25%,23%,25%,25%,24%,27%,24%,22%,25%
Net Profit,260,332,347,305,487,490,347,449,369,288,273,382,299
  └─ Profit excl Excep,260,332,347,305,487,490,347,449,369,288,273,382,299
  └─ Profit for PE,260,332,347,305,487,490,347,449,369,288,273,382,299
  └─ Profit for EPS,260,332,347,305,487,490,347,449,369,288,273,382,299
  └─ YOY Profit Growth %,-31%,8%,-9%,182%,87%,48%,-0%,47%,-24%,-41%,-21%,-15%,-19%
EPS in Rs,13.44,17.17,17.97,15.80,25.18,25.35,17.95,23.25,19.06,14.91,14.13,19.77,15.49
Raw PDF,,,,,,,,,,,,,
