Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,36009,37440,37044,37900,37599,38506,41473,45129,47876,49463,52145,53982,55383
  └─ YOY Sales Growth %,14.31%,14.13%,7.29%,5.85%,4.42%,2.85%,11.96%,19.08%,27.33%,28.45%,25.73%,19.62%,15.68%
Expenses,17312,17842,17530,18085,18234,18799,19627,20533,20867,21624,22584,23199,23892
  └─ Employee Cost %,3.51%,3.36%,3.72%,3.49%,3.63%,3.57%,3.61%,3.56%,3.83%,3.51%,3.56%,3.63%,3.66%
Operating Profit,18697,19598,19514,19815,19365,19708,21846,24597,27009,27839,29561,30783,31492
OPM %,52%,52%,53%,52%,52%,51%,53%,54%,56%,56%,57%,57%,57%
Other Income,886,-2478,-654,1013,-1308,2010,475,9675,403,592,809,562,-2198
  └─ Exceptional items,0,-3416,-1570,-130,-2456,735,-854,7546,-140,0,0,-257,-3161
  └─ Other income normal,886,938,916,1143,1147,1275,1329,2129,544,592,809,819,963
Interest,5163,5614,5186,6645,5203,5152,5424,5676,5502,5461,4866,5623,5606
Depreciation,9406,9654,9734,10074,10075,10540,11000,11704,12326,12465,13182,13420,13644
Profit before tax,5014,1853,3940,4108,2778,6025,5897,16892,9584,10504,12322,12301,10045
Tax %,16%,18%,47%,30%,26%,22%,30%,4%,-30%,29%,30%,31%,8%
Net Profit,4226,1520,2093,2876,2068,4718,4153,16135,12476,7422,8651,8503,9247
  └─ Minority share,-1220,92,-752,-434,3,-558,-560,-1353,-1454,-1474,-1859,-1872,-1922
  └─ Exceptional items AT,0,-2484,-834,-91,-1828,575,-601,7039,-120,0,0,-178,-2485
  └─ Profit excl Excep,4226,4004,2928,2968,3896,4142,4755,9095,12596,7422,8651,8680,11732
  └─ Profit for PE,3006,4096,1875,2520,3900,3652,4113,8332,11128,5948,6792,6769,9293
  └─ Profit for EPS,3006,1612,1341,2442,2072,4160,3593,14781,11022,5948,6792,6630,7325
  └─ YOY Profit Growth %,83%,155%,-13%,34%,30%,-11%,119%,231%,185%,63%,65%,-19%,-16%
EPS in Rs,5.39,2.89,2.39,4.34,3.66,7.31,6.31,25.95,19.33,10.43,11.91,11.63,12.02
Raw PDF,,,,,,,,,,,,,
