Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,46.55,54.87,58.90,61.49,67.95,51.57,51.66,56.82,64.59,56.36,67.32,72.81,86.93
  └─ YOY Sales Growth %,-12.15%,-1.21%,21.49%,24.12%,45.97%,-6.01%,-12.29%,-7.59%,-4.94%,9.29%,30.31%,28.14%,34.59%
Expenses,35.94,42.23,44.04,45.39,55.40,41.93,43.99,50.71,58.84,55.06,65.43,64.75,80.58
  └─ Material Cost %,31.13%,36.74%,35.40%,37.23%,36.72%,40.72%,38.79%,38.33%,43.01%,46.08%,46.48%,41.53%,44.96%
  └─ Employee Cost %,8.61%,8.60%,8.20%,8.72%,8.65%,9.97%,11.13%,11.46%,9.85%,11.12%,10.04%,9.97%,8.86%
Operating Profit,10.61,12.64,14.86,16.10,12.55,9.64,7.67,6.11,5.75,1.30,1.89,8.06,6.35
OPM %,22.79%,23.04%,25.23%,26.18%,18.47%,18.69%,14.85%,10.75%,8.90%,2.31%,2.81%,11.07%,7.30%
Other Income,0.69,0.07,0.22,0.03,3.82,0.69,1.04,1.16,1.56,1.15,2.20,1.26,0.71
  └─ Other income normal,0.69,0.07,0.22,0.03,3.82,0.69,1.04,1.16,1.56,1.15,2.20,1.26,0.71
Interest,1.27,2.18,2.25,2.07,2.35,2.91,3.58,4.50,3.58,4.26,3.62,4.02,3.19
Depreciation,1.60,2.36,2.59,2.68,2.72,3.09,3.25,4.11,4.04,4.11,4.17,4.30,4.13
Profit before tax,8.43,8.17,10.24,11.38,11.30,4.33,1.88,-1.34,-0.31,-5.92,-3.70,1.00,-0.26
Tax %,34.05%,27.91%,26.66%,24.34%,23.54%,30.02%,89.89%,-121.64%,0.00%,-16.39%,-14.86%,54.00%,219.23%
Net Profit,5.56,5.90,7.52,8.62,8.65,3.03,0.19,0.29,-0.31,-4.96,-3.15,0.44,-0.83
  └─ Minority share,0.06,0.12,0.04,0.04,0.01,1.36,1.94,1.89,1.32,1.77,1.96,1.38,1.71
  └─ Profit excl Excep,5.56,5.90,7.52,8.62,8.65,3.03,0.19,0.29,-0.31,-4.96,-3.15,0.44,-0.83
  └─ Profit for PE,5.62,6.02,7.56,8.66,8.66,4.39,2.13,2.18,1.01,-3.19,-1.19,1.82,0.88
  └─ Profit for EPS,5.62,6.02,7.56,8.66,8.66,4.39,2.13,2.18,1.01,-3.19,-1.19,1.82,0.88
  └─ YOY Profit Growth %,-24.87%,-28.59%,-11.79%,12.47%,54.09%,-27.08%,-71.83%,-74.83%,-88.34%,-172.67%,-155.87%,-16.51%,-12.87%
EPS in Rs,0.40,0.43,0.53,0.61,0.61,0.31,0.15,0.15,0.07,-0.23,-0.08,0.13,0.06
Raw PDF,,,,,,,,,,,,,
