Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,53.26,43.25,40.31,40.93,60.08,39.81,37.94,32.81,57.22,41.19,38.89,51.82,65.86
  └─ YOY Sales Growth %,29.30%,5.18%,0.55%,-12.90%,12.81%,-7.95%,-5.88%,-19.84%,-4.76%,3.47%,2.50%,57.94%,15.10%
Expenses,43.71,36.43,32.42,32.43,48.84,37.37,29.70,26.13,46.82,35.58,33.82,47.08,56.72
  └─ Material Cost %,57%,61%,57%,51%,55%,65%,50%,53%,52%,56%,51%,64%,56%
  └─ Employee Cost %,10%,13%,12%,14%,11%,15%,15%,15%,13%,17%,18%,14%,13%
Operating Profit,9.55,6.82,7.89,8.50,11.24,2.44,8.24,6.68,10.40,5.61,5.07,4.74,9.14
OPM %,17.93%,15.77%,19.57%,20.77%,18.71%,6.13%,21.72%,20.36%,18.18%,13.62%,13.04%,9.15%,13.88%
Other Income,0.14,0.01,0.10,0.01,-1.51,5.55,0.08,-0.04,1.46,-0.07,-0.14,6.61,-0.07
  └─ Exceptional items,0.03,0.00,-0.04,0.01,-1.76,0.00,-0.02,-0.06,-0.14,-0.09,-0.19,-0.04,-0.90
  └─ Other income normal,0.11,0.01,0.14,0.00,0.25,5.55,0.10,0.02,1.60,0.02,0.05,6.65,0.83
Interest,4.01,3.31,4.31,3.56,3.71,3.30,3.85,2.74,4.49,1.53,2.43,5.44,2.27
Depreciation,2.92,2.98,3.03,3.20,4.11,3.67,3.64,3.63,4.26,3.36,5.17,4.54,4.66
Profit before tax,2.76,0.54,0.65,1.75,1.91,1.02,0.83,0.27,3.11,0.65,-2.67,1.37,2.14
Tax %,173.55%,31.48%,36.92%,38.86%,137.17%,15.69%,66.27%,-170.37%,187.14%,-0.00%,7.87%,-15.33%,-66.82%
Net Profit,-2.03,0.36,0.41,1.07,-0.71,0.87,0.28,0.72,-2.71,0.65,-2.88,1.58,3.58
  └─ Exceptional items AT,-0,0,-0,0,1,0,-0,-0,0,-0,-0,-0,-1
  └─ Profit excl Excep,-2,0,0,1,-2,1,0,1,-3,1,-3,2,4
  └─ Profit for PE,-2,0,0,1,-2,1,0,1,-3,1,-3,2,4
  └─ Profit for EPS,-2,0,0,1,-1,1,0,1,-3,1,-3,2,4
  └─ YOY Profit Growth %,-131%,112%,135%,-76%,3%,142%,-33%,-27%,-46%,-15%,-1034%,108%,258%
EPS in Rs,-0.11,0.02,0.02,0.04,-0.02,0.03,0.01,0.02,-0.08,0.02,-0.08,0.04,0.10
Raw PDF,,,,,,,,,,,,,
