Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,28.18,18.49,12.33,9.70,10.04,13.41,5.10,2.99,4.59,7.85,14.45,12.45,15.29
  └─ YOY Sales Growth %,,88%,6%,-45%,-64%,-27%,-59%,-69%,-54%,-41%,183%,316%,233%
Expenses,26.09,16.52,11.50,9.37,9.84,12.85,5.37,4.06,5.88,8.33,12.67,12.39,13.63
  └─ Material Cost %,89.35%,82.69%,80.29%,79.07%,80.38%,84.19%,70.98%,73.91%,76.91%,65.35%,46.23%,49.96%,47.22%
  └─ Employee Cost %,1.74%,2.65%,6.81%,7.01%,7.07%,4.47%,11.37%,17.06%,12.20%,8.03%,5.54%,6.83%,8.18%
Operating Profit,2.09,1.97,0.83,0.33,0.20,0.56,-0.27,-1.07,-1.29,-0.48,1.78,0.06,1.66
OPM %,7.42%,10.65%,6.73%,3.40%,1.99%,4.18%,-5.29%,-35.79%,-28.10%,-6.11%,12.32%,0.48%,10.86%
Other Income,2.27,1.51,1.07,0.84,0.67,0.75,3.97,2.60,0.44,0.24,0.36,2.81,0.78
  └─ Other income normal,2.27,1.51,1.07,0.84,0.67,0.75,3.97,2.60,0.44,0.24,0.36,2.81,0.78
Interest,0.22,0.26,0.26,0.26,0.25,0.25,0.15,0.02,0.04,0.64,1.15,1.43,1.52
Depreciation,0.53,0.29,0.30,0.30,0.41,0.34,0.35,0.35,0.39,0.86,1.04,1.04,1.10
Profit before tax,3.61,2.93,1.34,0.61,0.21,0.72,3.20,1.16,-1.28,-1.74,-0.05,0.40,-0.18
Tax %,19.94%,13.99%,11.19%,19.67%,-9.52%,9.72%,-2.50%,-18.97%,1.56%,-27.01%,-140.00%,-112.50%,50.00%
Net Profit,2.89,2.52,1.19,0.49,0.23,0.65,3.28,1.38,-1.29,-1.27,0.02,0.85,-0.27
  └─ Minority share,0,0,-0,-0,0,0,0,0,0,0,-0,-0,0
  └─ Profit excl Excep,3,3,1,0,0,1,3,1,-1,-1,0,1,-0
  └─ Profit for PE,3,3,1,0,0,1,3,1,-1,-1,-0,1,-0
  └─ Profit for EPS,3,3,1,0,0,1,3,1,-1,-1,-0,1,-0
  └─ YOY Profit Growth %,,94%,-29%,-71%,-89%,-73%,183%,204%,-479%,-266%,-102%,-42%,85%
EPS in Rs,0.73,0.63,0.29,0.11,0.08,0.16,0.80,0.34,-0.30,-0.23,-0.01,0.17,-0.04
Raw PDF,,,,,,,,,,,,,
