Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,460,499,484,505,493,503,513,511,513,530,537,537,546
  └─ YOY Sales Growth %,2.41%,11.64%,2.23%,5.46%,7.35%,0.68%,5.98%,1.30%,4.01%,5.55%,4.67%,4.97%,6.37%
Expenses,402,422,401,423,413,422,426,428,422,443,456,459,475
  └─ Employee Cost %,5.60%,4.87%,4.95%,4.50%,4.57%,4.22%,4.62%,4.26%,4.10%,4.00%,3.85%,4.40%,3.73%
Operating Profit,58,78,83,82,80,81,86,83,91,88,81,77,71
OPM %,13%,16%,17%,16%,16%,16%,17%,16%,18%,17%,15%,14%,13%
Other Income,21,46,44,39,46,26,35,23,38,38,22,25,20
  └─ Exceptional items,-7.58,0.00,-0.02,0.00,0.00,-0.80,0.12,-0.40,-0.45,0.00,0.00,0.00,0.00
  └─ Other income normal,28.26,45.92,44.18,38.53,45.74,26.62,34.65,23.70,38.19,37.73,21.96,25.02,20.35
Interest,0,0,0,0,0,0,0,0,0,0,0,0,0
Depreciation,88,92,93,90,80,81,81,87,87,85,76,74,74
Profit before tax,-10,31,34,31,46,25,40,19,41,40,26,28,17
Tax %,53%,29%,41%,27%,24%,28%,35%,28%,15%,23%,30%,23%,34%
Net Profit,-15,22,20,22,35,18,26,14,35,31,18,22,11
  └─ Minority share,-0,0,0,-0,0,0,0,0,-0,0,0,-0,0
  └─ Exceptional items AT,-4,0,-0,0,0,-1,0,-0,-0,0,0,0,0
  └─ Profit excl Excep,-11,22,20,22,35,19,26,14,35,31,18,22,11
  └─ Profit for PE,-11,22,20,22,35,19,26,14,35,31,18,22,11
  └─ Profit for EPS,-15,22,20,22,35,18,26,14,35,31,18,22,11
  └─ YOY Profit Growth %,-130%,7%,-34%,-22%,413%,-15%,28%,-38%,1%,64%,-29%,55%,-68%
EPS in Rs,-0.08,0.13,0.11,0.13,0.20,0.10,0.15,0.08,0.20,0.18,0.10,0.12,0.06
Raw PDF,,,,,,,,,,,,,
