Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,869,666,812,871,1090,1010,1167,1292,1508,1348,1614,1771,2061
  └─ YOY Sales Growth %,60.86%,31.75%,41.53%,42.75%,25.37%,51.82%,43.81%,48.31%,38.39%,33.40%,38.24%,37.13%,36.70%
Expenses,937,743,901,898,1085,1050,1175,1264,1396,1314,1516,1612,1849
  └─ Employee Cost %,45.01%,57.68%,52.10%,45.67%,40.35%,45.07%,43.49%,37.74%,33.70%,41.53%,37.19%,34.25%,33.93%
Operating Profit,-68,-77,-89,-27,5,-39,-8,28,112,34,98,159,212
OPM %,-8%,-12%,-11%,-3%,0%,-4%,-1%,2%,7%,3%,6%,9%,10%
Other Income,82,91,97,94,98,141,106,100,101,100,87,85,104
  └─ Exceptional items,0,0,0,0,0,41,0,0,0,0,0,0,0
  └─ Other income normal,82,91,97,94,98,100,106,100,101,100,87,85,104
Interest,6,6,7,6,7,6,9,9,9,9,9,9,10
Depreciation,17,20,22,23,24,25,29,34,33,33,34,34,35
Profit before tax,-9,-12,-21,37,73,71,60,85,171,92,142,201,272
Tax %,-0%,3%,-1%,0%,17%,15%,15%,16%,0%,8%,5%,6%,4%
Net Profit,-9,-12,-21,37,60,60,51,72,170,85,135,189,261
  └─ Minority share,0,0,1,1,0,0,-0,0,-0,-0,-0,-0,-0
  └─ Exceptional items AT,0,0,0,0,0,35,0,0,0,0,0,0,0
  └─ Profit excl Excep,-9,-12,-21,37,60,25,51,72,170,85,135,189,261
  └─ Profit for PE,-9,-11,-20,38,61,25,51,72,170,85,135,189,261
  └─ Profit for EPS,-9,-11,-20,38,61,60,51,72,170,85,135,189,261
  └─ YOY Profit Growth %,96%,94%,89%,144%,777%,323%,350%,88%,180%,233%,166%,165%,54%
EPS in Rs,-0.20,-0.25,-0.45,0.84,1.34,1.32,1.11,1.56,3.70,1.84,2.94,4.09,5.64
Raw PDF,,,,,,,,,,,,,
