Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,71.96,54.49,81.45,56.64,81.93,57.61,84.59,72.69,78.99,65.88,64.76,72.70,81.30
  └─ YOY Sales Growth %,46.17%,34.68%,45.06%,-1.00%,13.85%,5.73%,3.86%,28.34%,-3.59%,14.36%,-23.44%,0.01%,2.92%
Expenses,53.43,41.89,60.90,45.25,60.93,45.56,65.19,61.45,58.73,52.31,53.09,59.14,68.51
  └─ Material Cost %,38.95%,30.96%,38.78%,30.95%,36.45%,28.66%,36.13%,37.71%,29.74%,29.83%,27.52%,31.33%,34.17%
  └─ Employee Cost %,21.03%,27.07%,21.74%,29.71%,22.07%,30.38%,23.58%,27.35%,25.95%,30.53%,32.77%,30.28%,29.30%
Operating Profit,18.53,12.60,20.55,11.39,21.00,12.05,19.40,11.24,20.26,13.57,11.67,13.56,12.79
OPM %,25.75%,23.12%,25.23%,20.11%,25.63%,20.92%,22.93%,15.46%,25.65%,20.60%,18.02%,18.65%,15.73%
Other Income,0.56,1.13,0.98,1.69,0.67,0.92,1.87,0.01,0.84,2.40,1.30,0.72,0.42
  └─ Other income normal,0.56,1.13,0.98,1.69,0.67,0.92,1.87,0.01,0.84,2.40,1.30,0.72,0.42
Interest,1.05,0.95,0.91,1.15,1.18,0.88,0.95,1.04,1.22,0.94,0.72,0.71,0.76
Depreciation,2.63,2.69,3.28,3.37,3.56,4.31,4.56,5.03,4.65,4.20,4.15,4.18,4.02
Profit before tax,15.41,10.09,17.34,8.56,16.93,7.78,15.76,5.18,15.23,10.83,8.10,9.39,8.43
Tax %,28.62%,25.37%,26.24%,26.17%,24.57%,27.63%,27.22%,22.78%,17.73%,41.92%,26.54%,27.80%,32.15%
Net Profit,11.01,7.53,12.80,6.33,12.77,5.62,11.47,4.00,12.54,6.30,5.96,6.78,5.73
  └─ Minority share,-0,0,-0,-0,-0,-0,-0,-0,0,0,0,0,0
  └─ Profit excl Excep,11,8,13,6,13,6,11,4,13,6,6,7,6
  └─ Profit for PE,11,8,13,6,13,6,11,4,13,6,6,7,6
  └─ Profit for EPS,11,8,13,6,13,6,11,4,13,6,6,7,6
  └─ YOY Profit Growth %,59%,34%,78%,-32%,15%,-27%,-10%,-37%,2%,14%,-48%,71%,-55%
EPS in Rs,0.58,0.40,0.67,0.33,0.67,0.29,0.61,0.21,0.68,0.33,0.32,0.36,0.30
Raw PDF,,,,,,,,,,,,,
