Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1583,1198,1409,1311,1302,1301,1491,1268,1629,1598,1706,1478,1508
  └─ YOY Sales Growth %,47.90%,-2.26%,4.68%,-10.36%,-17.72%,8.58%,5.83%,-3.27%,25.12%,22.88%,14.43%,16.54%,-7.45%
Expenses,1319,1073,1346,1118,1057,1214,1486,1191,1321,1545,1640,1328,1231
  └─ Material Cost %,66%,71%,79%,65%,60%,77%,82%,72%,61%,80%,80%,70%,60%
  └─ Employee Cost %,6%,7%,6%,7%,8%,7%,6%,9%,8%,7%,6%,8%,9%
Operating Profit,263,125,63,193,246,86,5,77,308,53,66,150,277
OPM %,17%,10%,4%,15%,19%,7%,0%,6%,19%,3%,4%,10%,18%
Other Income,22,12,12,22,16,11,14,24,9,23,21,2,17
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-22.40,8.34
  └─ Other income normal,21.57,12.21,12.35,21.91,16.09,10.82,13.68,24.02,9.27,22.98,20.62,24.11,8.50
Interest,10,21,10,6,18,26,16,11,30,38,22,13,28
Depreciation,24,25,26,26,27,29,32,33,32,35,36,36,36
Profit before tax,251,91,39,182,217,42,-30,58,255,3,29,103,229
Tax %,24%,26%,26%,25%,26%,26%,-26%,26%,27%,27%,26%,24%,27%
Net Profit,190,68,29,137,161,31,-22,43,187,2,21,78,167
  └─ Minority share,0,0,0,0,0,0,3,6,-4,2,5,0,0
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-16,6
  └─ Profit excl Excep,190,68,29,137,161,31,-22,43,187,2,21,94,161
  └─ Profit for PE,190,68,29,137,161,31,-19,48,183,4,26,94,161
  └─ Profit for EPS,190,68,29,137,161,31,-19,48,183,4,26,78,167
  └─ YOY Profit Growth %,67%,2%,-55%,-7%,-15%,-54%,-166%,-65%,14%,-86%,235%,95%,-12%
EPS in Rs,8.69,3.09,1.33,6.28,7.36,1.43,-0.88,2.20,8.36,0.20,1.18,3.55,7.65
Raw PDF,,,,,,,,,,,,,
