Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,4063,4158,4130,4205,4233,4317,4394,4466,4911,4789,4795,4886,5566
  └─ YOY Sales Growth %,22.72%,17.32%,12.79%,14.90%,4.18%,3.81%,6.40%,6.19%,16.00%,10.93%,9.11%,9.40%,13.34%
Expenses,3541,3690,3639,3627,3676,3797,3834,3883,4264,4149,4178,4273,4784
  └─ Material Cost %,64%,65%,67%,62%,65%,65%,65%,62%,62%,62%,65%,63%,65%
  └─ Employee Cost %,8%,7%,8%,8%,9%,8%,8%,9%,9%,7%,8%,8%,8%
Operating Profit,522,468,491,578,557,520,560,583,647,639,617,612,782
OPM %,13%,11%,12%,14%,13%,12%,13%,13%,13%,13%,13%,13%,14%
Other Income,136,187,939,214,226,179,257,142,237,844,210,200,156
  └─ Exceptional items,0,0,785,59,0,0,48,-47,0,556,0,0,0
  └─ Other income normal,136,187,154,155,226,179,209,189,237,288,210,200,156
Interest,5,31,12,4,4,3,2,6,6,4,4,4,14
Depreciation,121,92,101,117,119,86,90,101,99,85,92,99,116
Profit before tax,533,532,1317,671,661,611,726,618,778,1394,730,709,808
Tax %,25%,23%,24%,23%,15%,24%,26%,26%,29%,20%,24%,25%,30%
Net Profit,398,409,1000,518,564,466,537,459,554,1116,554,533,570
  └─ Profit from Associates,-1,0,1,0,-0,1,1,1,-0,1,0,0,2
  └─ Exceptional items AT,0,0,595,45,0,0,36,-35,0,445,0,0,0
  └─ Profit excl Excep,398,409,404,473,564,466,501,494,554,671,554,533,570
  └─ Profit for PE,398,409,404,473,564,466,501,494,554,671,554,533,570
  └─ Profit for EPS,398,409,1000,518,564,466,537,459,554,1116,554,533,570
  └─ YOY Profit Growth %,13%,23%,8%,48%,42%,14%,24%,4%,-2%,44%,11%,8%,3%
EPS in Rs,134.98,138.78,338.99,175.70,191.23,158.10,181.97,155.53,187.67,378.42,188.01,180.58,193.26
Raw PDF,,,,,,,,,,,,,
