Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,11.91,12.83,10.75,7.89,7.73,8.39,7.26,8.13,8.97,4.25,6.74,12.24,12.48
  └─ YOY Sales Growth %,-35.66%,-36.01%,-15.09%,23.28%,-35.10%,-34.61%,-32.47%,3.04%,16.04%,-49.34%,-7.16%,50.55%,39.13%
Expenses,15.02,17.69,6.10,7.62,9.10,6.85,5.69,7.05,7.54,6.72,4.85,7.84,9.75
  └─ Employee Cost %,11.25%,38.58%,37.30%,39.42%,16.95%,12.51%,11.71%,11.69%,10.70%,23.53%,17.36%,8.82%,9.94%
Operating Profit,-3.11,-4.86,4.65,0.27,-1.37,1.54,1.57,1.08,1.43,-2.47,1.89,4.40,2.73
OPM %,-26.11%,-37.88%,43.26%,3.42%,-17.72%,18.36%,21.63%,13.28%,15.94%,-58.12%,28.04%,35.95%,21.88%
Other Income,616.30,-2.45,7.60,0.28,56.20,0.13,0.16,12.42,0.83,4.11,2.54,0.52,0.38
  └─ Exceptional items,616.16,-2.56,7.61,0.19,48.70,0.09,0.00,12.19,0.74,3.74,2.33,0.22,0.07
  └─ Other income normal,0.14,0.11,-0.01,0.09,7.50,0.04,0.16,0.23,0.09,0.37,0.21,0.30,0.31
Interest,-4.26,2.90,1.26,0.84,1.00,0.49,0.39,0.40,0.65,0.48,0.61,1.73,1.62
Depreciation,5.10,4.42,3.98,3.15,3.12,3.17,3.41,3.49,3.44,2.95,3.55,5.08,6.51
Profit before tax,612.35,-14.63,7.01,-3.44,50.71,-1.99,-2.07,9.61,-1.83,-1.79,0.27,-1.89,-5.02
Tax %,0.21%,0.14%,0.29%,0.29%,3.79%,1.01%,0.97%,0.31%,1.09%,5.59%,33.33%,5.82%,11.16%
Net Profit,611.06,-14.65,6.98,-3.45,48.79,-2.00,-2.08,9.58,-1.85,-1.90,0.18,-2.00,-5.58
  └─ Minority share,-70,3,-3,0,-2,0,0,0,0,0,0,0,0
  └─ Exceptional items AT,615,-3,8,0,47,0,0,12,1,4,2,0,0
  └─ Profit excl Excep,-4,-12,-1,-4,2,-2,-2,-3,-3,-6,-2,-2,-6
  └─ Profit for PE,-3,-10,-0,-3,2,-2,-2,-3,-3,-6,-2,-2,-6
  └─ Profit for EPS,542,-12,4,-3,47,-2,-2,10,-2,-2,0,-2,-6
  └─ YOY Profit Growth %,56%,27%,97%,83%,155%,79%,-455%,23%,-239%,-165%,1%,14%,-119%
EPS in Rs,218.98,-4.89,1.73,-1.29,18.94,-0.78,-0.80,3.64,-0.60,-0.62,0.06,-0.65,-1.82
Raw PDF,,,,,,,,,,,,,
