Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,18.20,11.39,9.59,16.35,16.82,11.12,12.60,17.98,19.44,11.70,12.26,19.11,20.04
  └─ YOY Sales Growth %,18.34%,-17.76%,-47.10%,7.00%,-7.58%,-2.37%,31.39%,9.97%,15.58%,5.22%,-2.70%,6.28%,3.09%
Expenses,14.17,10.14,11.60,10.67,15.07,10.94,11.69,14.19,17.31,13.06,12.61,14.08,15.45
  └─ Material Cost %,20.44%,10.89%,11.57%,11.56%,10.70%,14.57%,12.14%,11.51%,10.70%,11.88%,13.87%,12.24%,10.88%
  └─ Employee Cost %,16.92%,19.84%,23.46%,14.50%,21.88%,25.09%,23.41%,17.91%,22.79%,28.97%,29.93%,18.37%,22.21%
Operating Profit,4.03,1.25,-2.01,5.68,1.75,0.18,0.91,3.79,2.13,-1.36,-0.35,5.03,4.59
OPM %,22.14%,10.97%,-20.96%,34.74%,10.40%,1.62%,7.22%,21.08%,10.96%,-11.62%,-2.85%,26.32%,22.90%
Other Income,0.75,0.21,0.39,0.19,0.29,0.67,1.14,0.23,-0.01,0.52,0.17,0.20,0.08
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.27
  └─ Other income normal,0.75,0.21,0.39,0.19,0.29,0.67,1.14,0.23,-0.01,0.52,0.17,0.20,0.35
Interest,0.03,0.02,0.05,0.02,0.03,0.16,0.16,0.24,0.21,0.19,0.20,0.19,0.19
Depreciation,0.77,0.94,0.95,0.98,0.98,1.45,1.47,1.58,1.63,1.61,1.73,1.78,1.80
Profit before tax,3.98,0.50,-2.62,4.87,1.03,-0.76,0.42,2.20,0.28,-2.64,-2.11,3.26,2.68
Tax %,15.83%,50.00%,-12.21%,16.84%,1.94%,-7.89%,-2021.43%,35.91%,182.14%,-15.53%,-38.39%,8.28%,105.22%
Net Profit,3.35,0.25,-2.30,4.05,1.01,-0.70,8.91,1.41,-0.23,-2.23,-1.30,2.99,-0.14
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
  └─ Profit excl Excep,3.35,0.25,-2.30,4.05,1.01,-0.70,8.91,1.41,-0.23,-2.23,-1.30,2.99,-0.15
  └─ Profit for PE,3.35,0.25,-2.30,4.05,1.01,-0.70,8.91,1.41,-0.23,-2.23,-1.30,2.99,-0.15
  └─ Profit for EPS,3.35,0.25,-2.30,4.05,1.01,-0.70,8.91,1.41,-0.23,-2.23,-1.30,2.99,-0.14
  └─ YOY Profit Growth %,221.38%,-80.16%,-65.47%,47.81%,-69.85%,-380.00%,487.39%,-65.19%,-122.77%,-218.57%,-114.59%,112.06%,34.78%
EPS in Rs,0.48,0.04,-0.33,0.57,0.14,-0.10,1.26,0.20,-0.03,-0.32,-0.18,0.42,-0.02
Raw PDF,,,,,,,,,,,,,
