Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,7,7,6,6,7,4,3,4,5,4,9,23,24
  └─ YOY Sales Growth %,-14%,-18%,14%,-15%,-10%,-37%,-48%,-36%,-28%,-5%,211%,521%,400%
Expenses,12,3,3,3,4,3,2,2,7,3,9,23,28
  └─ Material Cost %,0%,0%,0%,0%,20%,6%,0%,0%,0%,0%,70%,85%,83%
  └─ Employee Cost %,17%,14%,16%,22%,16%,20%,27%,20%,15%,18%,8%,4%,3%
Operating Profit,-4,4,2,3,3,2,1,2,-2,2,0,-0,-5
OPM %,-57%,58%,43%,45%,39%,37%,26%,44%,-49%,37%,3%,-0%,-19%
Other Income,1,1,1,1,7,3,4,1,28,3,2,7,26
  └─ Other income normal,0.85,0.55,0.77,0.71,7.02,2.79,3.80,1.29,28.47,3.38,2.03,6.89,26.42
Interest,0,0,0,0,0,0,0,0,0,0,0,0,2
Depreciation,3,2,2,2,2,2,2,2,2,2,2,2,1
Profit before tax,-6,2,1,1,7,2,2,1,23,3,0,5,19
Tax %,-9%,8%,10%,20%,22%,19%,20%,29%,18%,18%,60%,19%,19%
Net Profit,-6,2,1,1,5,2,2,0,19,2,0,4,15
  └─ Minority share,-0.36,-0.32,-0.04,0.01,-0.09,-0.04,0.33,0.26,0.06,0.23,0.59,0.33,2.02
  └─ Profit excl Excep,-5.73,1.70,0.73,0.93,5.45,1.81,1.91,0.50,19.22,2.45,0.17,3.70,15.32
  └─ Profit for PE,-6.09,1.38,0.69,0.94,5.36,1.77,2.24,0.76,19.28,2.68,0.76,4.03,17.34
  └─ Profit for EPS,-6.09,1.38,0.69,0.94,5.36,1.77,2.24,0.76,19.28,2.68,0.76,4.03,17.34
  └─ YOY Profit Growth %,-367.11%,-83.13%,176.00%,-7.84%,188.01%,28.26%,224.64%,-19.15%,259.70%,51.41%,-66.07%,430.26%,-10.06%
EPS in Rs,-0.45,0.10,0.05,0.07,0.39,0.13,0.16,0.06,1.42,0.20,0.06,0.30,1.28
Raw PDF,,,,,,,,,,,,,
