Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,2.49,4.85,5.88,5.98,37.32,8.75,5.06,9.73,4.30,7.70,3.93,6.65,11.75
  └─ YOY Sales Growth %,-57%,-12%,53%,-44%,1399%,80%,-14%,63%,-88%,-12%,-22%,-32%,173%
Expenses,4.20,3.26,3.06,3.18,36.61,3.93,4.81,10.29,6.16,4.09,3.77,4.58,15.23
  └─ Material Cost %,31%,0%,0%,0%,88%,5%,22%,65%,43%,0%,0%,0%,63%
  └─ Employee Cost %,82%,42%,28%,31%,6%,24%,45%,24%,58%,34%,61%,38%,25%
Operating Profit,-1.71,1.59,2.82,2.80,0.71,4.82,0.25,-0.56,-1.86,3.61,0.16,2.07,-3.48
OPM %,-68.67%,32.78%,47.96%,46.82%,1.90%,55.09%,4.94%,-5.76%,-43.26%,46.88%,4.07%,31.13%,-29.62%
Other Income,-0.01,0.21,0.00,0.08,0.72,0.11,0.14,0.09,0.11,0.05,0.05,0.09,0.14
  └─ Other income normal,-0.01,0.21,0.00,0.08,0.72,0.11,0.14,0.09,0.11,0.05,0.05,0.09,0.14
Interest,0.01,0.02,0.02,0.02,0.10,0.04,0.04,0.21,0.02,0.02,0.02,0.03,0.05
Depreciation,0.09,0.11,0.11,0.09,0.47,0.17,0.17,0.18,0.30,0.21,0.21,0.14,0.16
Profit before tax,-1.82,1.67,2.69,2.77,0.86,4.72,0.18,-0.86,-2.07,3.43,-0.02,1.99,-3.55
Tax %,26.37%,33.53%,25.28%,42.96%,43.02%,30.51%,216.67%,19.77%,-12.56%,37.90%,-100.00%,43.72%,-14.37%
Net Profit,-2.27,1.00,2.51,2.02,1.52,3.48,0.40,-0.86,-3.06,2.20,0.08,1.45,-3.44
  └─ Profit from Associates,0.03,-0.12,0.50,0.44,1.03,0.22,0.62,0.16,-1.25,0.07,0.08,0.32,-0.40
  └─ Minority share,0.00,-0.01,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,-0.02,0.00,0.00,0.00
  └─ Profit excl Excep,-2.27,1.00,2.51,2.02,1.52,3.48,0.40,-0.86,-3.06,2.20,0.08,1.45,-3.44
  └─ Profit for PE,-2.27,0.99,2.51,2.02,1.52,3.47,0.40,-0.86,-3.06,2.18,0.08,1.45,-3.44
  └─ Profit for EPS,-2.27,0.99,2.51,2.02,1.52,3.47,0.40,-0.86,-3.06,2.18,0.08,1.45,-3.44
  └─ YOY Profit Growth %,-185.66%,-55.41%,73.10%,22.42%,166.96%,250.51%,-84.06%,-142.57%,-301.32%,-37.18%,-80.00%,268.60%,-12.42%
EPS in Rs,-2.11,0.92,2.33,1.88,1.41,3.22,0.37,-0.80,-2.84,2.03,0.07,1.35,-3.20
Raw PDF,,,,,,,,,,,,,
