Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1210.02,1132.13,1142.49,1177.27,1376.55,1290.97,337.29,1437.16,1639.16,323.20,279.91,420.40,340.50
  └─ YOY Sales Growth %,55%,36%,26%,9%,14%,14%,-70%,22%,19%,-75%,-17%,-71%,-79%
Expenses,1174.14,1098.13,1106.82,1138.82,1333.56,1250.25,332.52,1396.94,1587.76,317.31,280.49,415.41,327.32
  └─ Material Cost %,95%,94%,94%,94%,94%,94%,96%,95%,94%,95%,95%,96%,93%
  └─ Employee Cost %,1%,1%,1%,1%,1%,1%,1%,1%,1%,1%,1%,1%,1%
Operating Profit,35.88,34.00,35.67,38.45,42.99,40.72,4.77,40.22,51.40,5.89,-0.58,4.99,13.18
OPM %,2.97%,3.00%,3.12%,3.27%,3.12%,3.15%,1.41%,2.80%,3.14%,1.82%,-0.21%,1.19%,3.87%
Other Income,0.85,0.46,0.58,1.79,2.41,0.53,1.16,0.63,1.10,0.36,0.13,2.48,3.40
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.37,0.00
  └─ Other income normal,0.85,0.46,0.58,1.79,2.41,0.53,1.16,0.63,1.10,0.36,0.13,2.85,3.40
Interest,6.57,7.40,7.76,7.92,9.26,15.51,1.87,12.16,11.63,3.03,3.42,3.47,3.89
Depreciation,4.22,3.89,4.02,4.03,3.97,4.20,2.17,4.18,4.06,2.04,2.05,2.10,2.03
Profit before tax,25.94,23.17,24.47,28.29,32.17,21.54,1.89,24.51,36.81,1.18,-5.92,1.90,10.66
Tax %,26.21%,25.42%,25.58%,24.28%,24.71%,25.49%,54.50%,27.83%,22.71%,64.41%,-12.84%,35.26%,31.05%
Net Profit,19.14,17.28,18.21,21.42,24.22,16.05,0.86,17.69,28.45,0.42,-5.16,1.23,7.35
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-0,0
  └─ Profit excl Excep,19,17,18,21,24,16,1,18,28,0,-5,1,7
  └─ Profit for PE,19,17,18,21,24,16,1,18,28,0,-5,1,7
  └─ Profit for EPS,19,17,18,21,24,16,1,18,28,0,-5,1,7
  └─ YOY Profit Growth %,23%,44%,17%,31%,27%,-7%,-95%,-17%,17%,-97%,-700%,-92%,-74%
EPS in Rs,8.39,7.58,7.99,8.85,10.01,6.63,0.36,7.31,11.76,0.17,-2.13,0.51,3.04
Raw PDF,,,,,,,,,,,,,
