Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,5.46,7.06,7.44,6.38,11.87,7.21,7.26,8.96,10.09,4.82,5.33,4.85,5.95
  └─ YOY Sales Growth %,-5.37%,30.74%,16.80%,44.02%,117.40%,2.12%,-2.42%,40.44%,-15.00%,-33.15%,-26.58%,-45.87%,-41.03%
Expenses,6.08,4.16,4.56,4.12,6.75,5.04,5.68,6.24,9.77,4.72,5.53,5.05,4.78
  └─ Employee Cost %,40.66%,27.48%,28.49%,29.15%,21.74%,32.04%,19.97%,17.30%,19.62%,33.40%,36.59%,52.37%,30.92%
Operating Profit,-0.62,2.90,2.88,2.26,5.12,2.17,1.58,2.72,0.32,0.10,-0.20,-0.20,1.17
OPM %,-11.36%,41.08%,38.71%,35.42%,43.13%,30.10%,21.76%,30.36%,3.17%,2.07%,-3.75%,-4.12%,19.66%
Other Income,1.27,0.02,0.02,0.03,0.08,0.00,0.05,6.96,0.08,0.05,-4.59,0.38,0.16
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.60,0.00,0.00
  └─ Other income normal,1.27,0.02,0.02,0.03,0.08,0.00,0.05,6.96,0.08,0.05,0.01,0.38,0.16
Interest,0.23,0.21,0.26,0.30,0.24,0.30,0.29,0.32,0.36,0.38,0.27,0.19,0.16
Depreciation,0.25,0.24,0.25,0.25,0.25,0.24,0.26,0.24,0.35,0.22,0.23,0.25,0.27
Profit before tax,0.17,2.47,2.39,1.74,4.71,1.63,1.08,9.12,-0.31,-0.45,-5.29,-0.26,0.90
Tax %,64.71%,26.32%,29.71%,32.18%,26.33%,31.29%,47.22%,26.43%,-54.84%,8.89%,-0.19%,23.08%,0.00%
Net Profit,0.06,1.82,1.68,1.18,3.47,1.12,0.58,6.71,-0.15,-0.48,-5.28,-0.31,0.90
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,-5,0,0
  └─ Profit excl Excep,0,2,2,1,3,1,1,7,-0,-0,-1,-0,1
  └─ Profit for PE,0,2,2,1,3,1,1,7,-0,-0,-1,-0,1
  └─ Profit for EPS,0,2,2,1,3,1,1,7,-0,-0,-5,-0,1
  └─ YOY Profit Growth %,158%,917%,16900%,481%,3055%,-39%,-65%,469%,-104%,-143%,-226%,-105%,700%
EPS in Rs,0.05,0.76,0.69,0.49,1.44,0.46,0.24,2.78,-0.06,-0.20,-2.18,-0.13,0.37
Raw PDF,,,,,,,,,,,,,
