Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,105.41,67.44,85.83,96.29,117.86,81.82,92.14,96.33,108.73,71.76,88.71,108.66,105.27
  └─ YOY Sales Growth %,0.33%,-27.29%,-13.65%,-4.64%,11.81%,21.32%,7.35%,0.04%,-7.75%,-12.30%,-3.72%,12.80%,-3.18%
Expenses,89.96,62.62,76.50,84.75,102.21,73.78,82.61,84.77,94.13,67.51,82.95,95.85,98.08
  └─ Material Cost %,47.04%,46.13%,46.51%,45.92%,47.68%,44.28%,45.70%,42.83%,44.39%,41.82%,44.70%,44.73%,44.76%
  └─ Employee Cost %,12.71%,18.73%,14.95%,13.68%,12.48%,17.73%,16.77%,15.02%,15.01%,20.36%,18.40%,14.34%,16.52%
Operating Profit,15.45,4.82,9.33,11.54,15.65,8.04,9.53,11.56,14.60,4.25,5.76,12.81,7.19
OPM %,14.66%,7.15%,10.87%,11.98%,13.28%,9.83%,10.34%,12.00%,13.43%,5.92%,6.49%,11.79%,6.83%
Other Income,0.69,1.12,1.42,1.11,1.53,1.00,1.32,1.75,1.71,1.48,2.04,1.70,6.16
  └─ Other income normal,0.69,1.12,1.42,1.11,1.53,1.00,1.32,1.75,1.71,1.48,2.04,1.70,6.16
Interest,1.27,1.73,1.22,1.70,2.28,2.86,2.89,2.73,2.91,3.30,3.16,3.43,3.31
Depreciation,4.93,4.03,4.09,3.94,3.91,4.94,5.00,4.88,5.29,4.86,4.98,5.03,5.10
Profit before tax,9.94,0.18,5.44,7.01,10.99,1.24,2.96,5.70,8.11,-2.43,-0.34,6.05,4.94
Tax %,27.16%,-22.22%,23.71%,31.81%,26.48%,27.42%,19.59%,30.00%,39.70%,-22.63%,23.53%,27.27%,24.29%
Net Profit,7.24,0.23,4.15,4.78,8.09,0.90,2.38,4.00,4.88,-1.87,-0.42,4.40,3.74
  └─ Profit excl Excep,7.24,0.23,4.15,4.78,8.09,0.90,2.38,4.00,4.88,-1.87,-0.42,4.40,3.74
  └─ Profit for PE,7.24,0.23,4.15,4.78,8.09,0.90,2.38,4.00,4.88,-1.87,-0.42,4.40,3.74
  └─ Profit for EPS,7.24,0.23,4.15,4.78,8.09,0.90,2.38,4.00,4.88,-1.87,-0.42,4.40,3.74
  └─ YOY Profit Growth %,2.99%,-95.53%,-23.85%,-27.58%,11.74%,291.30%,-42.65%,-16.32%,-39.68%,-307.78%,-117.65%,10.00%,-23.36%
EPS in Rs,1.49,0.05,0.85,0.98,1.66,0.18,0.49,0.82,1.00,-0.38,-0.09,0.90,0.70
Raw PDF,,,,,,,,,,,,,
