Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,84.03,121.56,144.83,119.52,101.62,119.69,157.23,121.04,123.64,85.90,108.80,99.87,88.46
  └─ YOY Sales Growth %,-64.43%,49.28%,66.95%,80.27%,20.93%,-1.54%,8.56%,1.27%,21.67%,-28.23%,-30.80%,-17.49%,-28.45%
Expenses,83.10,118.94,137.22,115.66,102.11,115.93,156.19,113.74,117.89,85.99,107.97,95.41,88.74
  └─ Material Cost %,93%,93%,91%,92%,92%,90%,91%,88%,89%,93%,93%,89%,93%
  └─ Employee Cost %,1%,1%,1%,1%,1%,1%,0%,1%,1%,1%,1%,1%,1%
Operating Profit,0.93,2.62,7.61,3.86,-0.49,3.76,1.04,7.30,5.75,-0.09,0.83,4.46,-0.28
OPM %,1.11%,2.16%,5.25%,3.23%,-0.48%,3.14%,0.66%,6.03%,4.65%,-0.10%,0.76%,4.47%,-0.32%
Other Income,2.09,2.25,2.02,1.87,2.18,1.23,2.16,0.84,2.54,2.94,8.24,2.25,2.00
  └─ Exceptional items,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,1.85,2.25,2.02,1.87,2.18,1.23,2.16,0.84,2.54,2.94,8.24,2.25,2.00
Interest,0.18,0.49,0.32,0.45,0.48,0.47,0.89,1.38,0.69,0.41,0.38,0.72,0.73
Depreciation,0.77,0.60,0.65,0.63,0.78,0.59,0.63,0.61,0.64,0.56,0.57,0.57,0.57
Profit before tax,2.07,3.78,8.66,4.65,0.43,3.93,1.68,6.15,6.96,1.88,8.12,5.42,0.42
Tax %,31.40%,18.52%,28.41%,21.08%,304.65%,-17.05%,117.86%,25.85%,38.51%,13.30%,14.29%,20.11%,-242.86%
Net Profit,1.43,3.09,6.20,3.67,-0.88,4.59,-0.30,4.57,4.28,1.63,6.97,4.32,1.45
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,1,3,6,4,-1,5,-0,5,4,2,7,4,1
  └─ Profit for PE,1,3,6,4,-1,5,-0,5,4,2,7,4,1
  └─ Profit for EPS,1,3,6,4,-1,5,-0,5,4,2,7,4,1
  └─ YOY Profit Growth %,-85%,-14%,-6%,-10%,-169%,49%,-105%,25%,586%,-64%,2423%,-5%,-66%
EPS in Rs,0.49,1.06,2.13,1.26,-0.30,1.57,-0.10,1.57,1.47,0.56,2.39,1.48,0.50
Raw PDF,,,,,,,,,,,,,
