Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,95.11,69.89,61.60,45.37,44.22,41.98,48.92,49.81,81.12,97.54,89.81,93.16,105.17
  └─ YOY Sales Growth %,-18.26%,-26.15%,-35.97%,-57.26%,-53.51%,-39.93%,-20.58%,9.79%,83.45%,132.35%,83.59%,87.03%,29.65%
Expenses,90.23,63.74,57.78,41.33,45.05,40.46,44.74,42.55,72.56,74.61,71.71,75.31,85.74
  └─ Material Cost %,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.20%,0.18%,0.02%
  └─ Employee Cost %,6.88%,8.97%,9.59%,12.83%,16.30%,12.58%,10.34%,11.18%,7.52%,6.15%,6.71%,8.36%,6.43%
Operating Profit,4.88,6.15,3.82,4.04,-0.83,1.52,4.18,7.26,8.56,22.93,18.10,17.85,19.43
OPM %,5.13%,8.80%,6.20%,8.90%,-1.88%,3.62%,8.54%,14.58%,10.55%,23.51%,20.15%,19.16%,18.47%
Other Income,-802.75,2.50,9.39,29.41,9.22,2.31,11.38,2.39,12.68,2.72,29.63,58.39,1.74
  └─ Exceptional items,-805.84,-5.05,7.20,27.27,3.59,0.00,9.67,0.00,0.00,0.00,0.00,55.59,0.00
  └─ Other income normal,3.09,7.55,2.19,2.14,5.63,2.31,1.71,2.39,12.68,2.72,29.63,2.80,1.74
Interest,6.96,8.74,10.28,10.53,9.62,10.06,10.66,10.92,11.62,15.30,23.26,16.85,16.62
Depreciation,12.81,13.00,12.81,11.36,11.14,11.07,10.26,9.18,7.22,10.46,10.50,10.34,10.38
Profit before tax,-817.64,-13.09,-9.88,11.56,-12.37,-17.30,-5.36,-10.45,2.40,-0.11,13.97,49.05,-5.83
Tax %,-0.01%,9.40%,4.96%,1.99%,20.78%,2.20%,11.19%,-56.65%,9.17%,2663.64%,6.59%,2.39%,49.91%
Net Profit,-817.58,-14.33,-10.36,11.33,-14.93,-17.69,-5.86,-4.51,2.13,-2.99,13.11,47.94,-8.78
  └─ Profit from Associates,0,-0,0,0,0,-0,0,0,-0,0,0,0,-0
  └─ Minority share,42,1,2,-0,1,-0,-1,-0,-6,-1,-1,0,-1
  └─ Exceptional items AT,-803,-5,7,27,3,0,9,0,0,0,0,54,0
  └─ Profit excl Excep,-15,-9,-17,-16,-17,-18,-15,-5,2,-3,13,-6,-9
  └─ Profit for PE,-14,-9,-15,-15,-16,-18,-16,-5,-4,-4,12,-6,-10
  └─ Profit for EPS,-776,-13,-9,11,-14,-18,-7,-5,-4,-4,12,48,-10
  └─ YOY Profit Growth %,80%,5%,-991%,-21%,-13%,-107%,-8%,69%,73%,76%,175%,-30%,-135%
EPS in Rs,-37.15,-0.64,-0.42,0.53,-0.65,-0.86,-0.32,-0.22,-0.20,-0.21,0.56,2.30,-1.25
Raw PDF,,,,,,,,,,,,,
