Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,948,766,383,564,750,818,593,653,786,733,528,579,814
  └─ YOY Sales Growth %,-10.32%,-33.74%,-28.98%,-34.04%,-20.87%,6.86%,54.94%,15.80%,4.80%,-10.45%,-11.03%,-11.37%,3.53%
Expenses,559,519,332,444,562,607,453,562,593,563,458,478,710
  └─ Material Cost %,0.08%,-0.68%,1.99%,-0.08%,0.07%,0.10%,0.06%,0.45%,1.14%,-0.03%,-0.10%,-0.40%,-0.31%
  └─ Employee Cost %,5.04%,4.97%,9.56%,6.68%,4.82%,4.70%,6.69%,5.87%,4.41%,5.07%,14.36%,7.83%,3.96%
Operating Profit,390,247,51,121,189,211,140,92,194,169,69,101,104
OPM %,41%,32%,13%,21%,25%,26%,24%,14%,25%,23%,13%,17%,13%
Other Income,238,64,77,60,72,60,62,114,118,78,583,101,185
  └─ Exceptional items,0,0,0,0,0,0,0,0,0,0,474,18,30
  └─ Other income normal,238,64,77,60,72,60,62,114,118,78,108,83,155
Interest,-0,1,1,1,1,1,1,1,0,1,1,1,5
Depreciation,21,19,18,20,22,21,21,26,27,22,22,22,49
Profit before tax,608,291,109,160,238,249,181,179,285,224,629,179,235
Tax %,27%,25%,32%,27%,21%,26%,29%,18%,21%,27%,26%,26%,17%
Net Profit,442,219,75,117,187,184,128,148,226,164,466,133,194
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,349,13,24
  └─ Profit excl Excep,442,219,75,117,187,184,128,148,226,164,117,120,170
  └─ Profit for PE,442,219,75,117,187,184,128,148,226,164,117,120,170
  └─ Profit for EPS,442,219,75,117,187,184,128,148,226,164,466,133,194
  └─ YOY Profit Growth %,103%,-37%,-51%,-56%,-58%,-16%,71%,26%,21%,-11%,-9%,-19%,-25%
EPS in Rs,13.90,6.88,2.35,3.67,5.89,5.79,4.02,4.64,7.11,5.15,14.65,4.18,6.10
Raw PDF,,,,,,,,,,,,,
