Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,226,226,366,349,195,197,453,371,165,216,363,445,130
  └─ YOY Sales Growth %,-11.09%,-1.50%,-13.92%,-28.65%,-13.75%,-13.11%,23.71%,6.29%,-15.12%,9.66%,-19.84%,20.21%,-21.22%
Expenses,326,231,243,389,381,185,295,397,291,209,264,438,270
  └─ Material Cost %,50%,-20%,-29%,34%,68%,-36%,-12%,24%,51%,-31%,-17%,29%,48%
  └─ Employee Cost %,64%,81%,60%,52%,81%,91%,47%,54%,88%,86%,59%,46%,105%
Operating Profit,-100,-5,123,-40,-186,12,158,-26,-125,7,98,8,-139
OPM %,-44%,-2%,34%,-12%,-96%,6%,35%,-7%,-76%,3%,27%,2%,-107%
Other Income,-928,3,2,5,6,21,1,1,1,2,1,0,-142
  └─ Exceptional items,-933,0,0,5,0,19,0,0,0,0,0,0,-147
  └─ Other income normal,6,3,2,0,6,2,1,1,1,2,1,0,4
Interest,74,55,48,47,54,48,49,62,67,46,47,44,10
Depreciation,17,16,18,16,16,15,15,15,16,15,15,15,16
Profit before tax,-1120,-73,60,-98,-250,-30,95,-102,-207,-52,37,-51,-308
Tax %,-4%,-1%,-3%,-17%,-13%,-31%,11%,-15%,-16%,-16%,22%,-28%,-76%
Net Profit,-1078,-73,61,-82,-218,-21,85,-87,-174,-43,29,-36,-73
  └─ Exceptional items AT,-933,0,0,5,0,19,0,0,0,0,0,0,-147
  └─ Profit excl Excep,-145,-73,61,-87,-218,-40,85,-87,-174,-43,29,-36,74
  └─ Profit for PE,-145,-73,61,-87,-218,-40,85,-87,-174,-43,29,-36,74
  └─ Profit for EPS,-1078,-73,61,-82,-218,-21,85,-87,-174,-43,29,-36,-73
  └─ YOY Profit Growth %,25%,-90%,-53%,-22%,-51%,45%,38%,-1%,20%,-9%,-66%,58%,142%
EPS in Rs,-103.23,-6.96,5.85,-7.82,-20.91,-1.98,8.09,-8.36,-16.70,-4.16,2.78,-3.49,-6.96
Raw PDF,,,,,,,,,,,,,
