Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,40.46,5.19,5.73,8.96,23.52,9.03,17.87,4.82,7.60,6.78,15.04,1.72,3.40
  └─ YOY Sales Growth %,123%,-55%,-40%,58%,-42%,74%,212%,-46%,-68%,-25%,-16%,-64%,-55%
Expenses,32.00,4.59,6.30,16.83,18.98,7.48,19.09,6.92,5.69,5.68,12.79,4.78,6.03
  └─ Employee Cost %,2%,26%,63%,48%,19%,48%,24%,80%,48%,47%,22%,185%,85%
Operating Profit,8.46,0.60,-0.57,-7.87,4.54,1.55,-1.22,-2.10,1.91,1.10,2.25,-3.06,-2.63
OPM %,20.91%,11.56%,-9.95%,-87.83%,19.30%,17.17%,-6.83%,-43.57%,25.13%,16.22%,14.96%,-177.91%,-77.35%
Other Income,1.41,1.44,3.21,1.42,1.63,0.88,4.84,0.64,0.58,0.47,0.46,0.69,2.54
  └─ Other income normal,1.41,1.44,3.21,1.42,1.63,0.88,4.84,0.64,0.58,0.47,0.46,0.69,2.54
Interest,3.27,1.67,1.98,1.89,1.71,1.45,1.59,0.92,0.53,0.54,0.73,1.30,1.55
Depreciation,0.03,0.04,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.13,0.22,0.25,0.25
Profit before tax,6.57,0.33,0.61,-8.39,4.42,0.94,1.99,-2.42,1.92,0.90,1.76,-3.92,-1.89
Tax %,29.22%,27.27%,29.51%,2.98%,-5.66%,45.74%,12.56%,-15.29%,13.54%,25.56%,25.57%,-18.37%,-3.17%
Net Profit,4.67,0.23,0.39,-8.59,4.67,0.40,1.87,-2.04,1.69,0.68,1.28,-3.28,-1.72
  └─ Profit from Associates,0,0,-0,0,0,-0,0,0,0,0,-0,-0,0
  └─ Profit excl Excep,5,0,0,-9,5,0,2,-2,2,1,1,-3,-2
  └─ Profit for PE,5,0,0,-9,5,0,2,-2,2,1,1,-3,-2
  └─ Profit for EPS,5,0,0,-9,5,0,2,-2,2,1,1,-3,-2
  └─ YOY Profit Growth %,-4%,-21%,-65%,-692%,0%,74%,379%,76%,-64%,70%,-32%,-61%,-202%
EPS in Rs,3.09,0.15,0.26,-5.68,3.09,0.26,1.24,-1.35,1.12,0.45,0.85,-2.17,-1.14
Raw PDF,,,,,,,,,,,,,
