Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,134.44,121.04,127.59,135.48,135.30,127.70,135.06,140.98,138.06,138.28,149.63,161.40,182.35
  └─ YOY Sales Growth %,145.10%,109.59%,96.32%,23.37%,0.64%,5.50%,5.85%,4.06%,2.04%,8.29%,10.79%,14.48%,32.08%
Expenses,130.07,114.03,121.96,128.56,130.70,122.58,129.43,135.99,135.08,133.30,143.29,151.82,173.96
  └─ Material Cost %,30%,27%,28%,27%,27%,26%,29%,29%,26%,26%,26%,28%,24%
  └─ Employee Cost %,53%,59%,59%,60%,60%,62%,60%,59%,62%,63%,61%,59%,61%
Operating Profit,4.37,7.01,5.63,6.92,4.60,5.12,5.63,4.99,2.98,4.98,6.34,9.58,8.39
OPM %,3.25%,5.79%,4.41%,5.11%,3.40%,4.01%,4.17%,3.54%,2.16%,3.60%,4.24%,5.94%,4.60%
Other Income,6.51,2.32,2.16,2.16,3.88,2.72,2.81,2.37,2.40,4.45,2.79,-2.62,2.61
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.13,1.40
  └─ Other income normal,6.51,2.32,2.16,2.16,3.88,2.72,2.81,2.37,2.40,4.45,2.79,1.51,1.21
Interest,2.15,1.85,1.84,2.13,1.97,2.18,2.05,1.72,1.67,1.77,1.60,2.06,2.28
Depreciation,1.73,1.88,1.92,1.91,2.04,2.15,2.47,2.48,2.22,2.95,2.81,3.65,3.92
Profit before tax,7.00,5.60,4.03,5.04,4.47,3.51,3.92,3.16,1.49,4.71,4.72,1.25,4.80
Tax %,70.86%,31.79%,55.58%,26.19%,61.52%,57.55%,43.37%,41.14%,-44.97%,16.35%,34.53%,39.20%,43.54%
Net Profit,2.04,3.83,1.80,3.72,1.72,1.49,2.22,1.86,2.16,3.95,3.09,0.76,2.71
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.83,0.71
  └─ Profit excl Excep,2.04,3.83,1.80,3.72,1.72,1.49,2.22,1.86,2.16,3.95,3.09,3.59,2.00
  └─ Profit for PE,2.04,3.83,1.80,3.72,1.72,1.49,2.22,1.86,2.16,3.95,3.09,3.59,2.00
  └─ Profit for EPS,2.04,3.83,1.80,3.72,1.72,1.49,2.22,1.86,2.16,3.95,3.09,0.76,2.71
  └─ YOY Profit Growth %,-51.66%,18.21%,-49.15%,447.06%,-15.69%,-61.10%,23.33%,-50.00%,25.58%,165.10%,39.19%,93.01%,-7.41%
EPS in Rs,7.84,14.73,6.92,14.31,6.61,5.73,8.54,7.15,8.31,15.19,11.88,2.92,10.42
Raw PDF,,,,,,,,,,,,,
