Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Revenue,2512,2657,2764,2881,2910,2994,3124,3210,3213,3269,3293,3315,3273
  └─ YOY Sales Growth %,24.84%,26.34%,20.25%,18.04%,15.84%,12.69%,12.99%,11.40%,10.41%,9.19%,5.42%,3.28%,1.87%
Interest,1262,1374,1430,1600,1604,1625,1687,1697,1732,1803,1858,1824,1784
Expenses,793,1062,982,906,705,954,980,996,1075,1061,958,964,889
  └─ Employee Cost %,28.74%,27.58%,26.17%,22.09%,16.70%,23.10%,21.12%,21.91%,22.90%,20.27%,19.67%,19.93%,15.62%
Financing Profit,457,221,352,375,602,415,456,516,406,406,477,527,600
Financing Margin %,18%,8%,13%,13%,21%,14%,15%,16%,13%,12%,14%,16%,18%
Other Income,168,230,193,186,229,198,301,242,403,253,157,280,262
  └─ Other income normal,168,230,193,186,229,198,301,242,403,253,157,280,262
Depreciation,0,0,0,0,0,0,0,0,0,0,0,0,0
Profit before tax,625,452,545,561,830,614,757,758,810,659,635,807,862
Tax %,24%,28%,30%,25%,23%,32%,27%,30%,28%,26%,22%,27%,7%
Net Profit,473,331,384,423,633,418,553,529,582,485,495,581,799
  └─ Profit from Associates,-4,5,2,1,-6,2,0,-3,-3,-1,0,-6,-1
  └─ Profit excl Excep,473,331,384,423,633,418,553,529,582,485,495,581,799
  └─ Profit for PE,473,331,384,423,633,418,553,529,582,485,495,581,799
  └─ Profit for EPS,473,331,384,423,633,418,553,529,582,485,495,581,799
  └─ YOY Profit Growth %,32%,106%,60%,38%,34%,26%,44%,25%,-8%,16%,-10%,10%,37%
EPS in Rs,4.58,3.21,3.72,3.84,5.75,3.80,5.02,4.80,5.28,4.40,4.49,5.28,7.25
Gross NPA %,,,,,,,,,,,,,
Net NPA %,,,,,,,,,,,,,
Raw PDF,,,,,,,,,,,,,
