Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,304,311,389,428,509,448,451,455,421,425,440,495,517
  └─ YOY Sales Growth %,4.85%,7.22%,29.65%,34.57%,67.73%,43.82%,15.76%,6.45%,-17.26%,-5.11%,-2.34%,8.63%,22.65%
Expenses,241,233,295,315,371,322,332,344,358,325,356,393,427
  └─ Employee Cost %,20.94%,22.56%,18.83%,17.00%,16.31%,18.63%,18.61%,18.54%,20.68%,20.53%,20.79%,18.92%,18.67%
Operating Profit,63,79,94,113,139,126,119,112,63,100,84,102,90
OPM %,21%,25%,24%,26%,27%,28%,26%,25%,15%,24%,19%,21%,17%
Other Income,1,1,2,3,1,2,1,2,4,1,2,1,4
  └─ Other income normal,1.35,0.84,2.15,2.73,1.09,2.38,1.23,2.46,3.91,0.69,1.95,0.75,4.18
Interest,27,33,35,40,47,51,52,51,53,56,51,57,57
Depreciation,6,7,9,8,8,8,7,7,8,7,7,7,7
Profit before tax,31,40,52,67,85,69,61,56,6,38,28,39,29
Tax %,29%,25%,23%,23%,22%,23%,25%,21%,33%,22%,25%,21%,27%
Net Profit,22,30,40,52,66,53,46,44,4,30,21,31,21
  └─ Minority share,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
  └─ Profit excl Excep,22,30,40,52,66,53,46,44,4,30,21,31,21
  └─ Profit for PE,22,30,40,52,66,53,45,44,4,30,21,31,21
  └─ Profit for EPS,22,30,40,52,66,53,45,44,4,30,21,31,21
  └─ YOY Profit Growth %,-47%,-19%,34%,62%,205%,77%,14%,-15%,-94%,-44%,-54%,-30%,465%
EPS in Rs,1.03,1.43,1.89,2.47,3.15,2.53,2.16,2.08,0.18,1.42,0.99,1.46,1.01
Raw PDF,,,,,,,,,,,,,
