Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,402,423,416,466,432,483,507,533,587,527,579,521,575
  └─ YOY Sales Growth %,8.69%,36.68%,26.40%,53.96%,7.36%,14.21%,22.07%,14.47%,36.02%,8.95%,14.11%,-2.24%,-2.05%
Expenses,386,395,407,435,406,443,452,448,503,504,513,476,527
  └─ Material Cost %,43.11%,39.80%,39.17%,42.00%,38.66%,39.88%,42.34%,35.93%,45.06%,46.53%,46.70%,45.49%,46.60%
  └─ Employee Cost %,22.07%,23.35%,23.27%,21.87%,23.03%,21.13%,20.08%,19.08%,16.43%,20.40%,17.29%,19.05%,16.14%
Operating Profit,16,28,9,31,25,40,55,86,84,22,66,45,48
OPM %,4%,7%,2%,7%,6%,8%,11%,16%,14%,4%,11%,9%,8%
Other Income,-28,9,6,79,-119,4,9,14,9,7,-37,287,11
  └─ Exceptional items,-33.54,0.00,0.00,68.01,-125.62,0.00,0.00,0.00,0.00,0.00,-58.26,275.52,-12.36
  └─ Other income normal,5.11,8.63,5.54,11.27,6.15,3.76,8.69,13.62,9.25,6.82,20.97,11.80,23.47
Interest,6,6,7,6,5,4,5,7,5,7,8,7,9
Depreciation,30,29,29,32,27,32,32,31,30,32,31,31,31
Profit before tax,-47,2,-22,73,-126,8,27,62,58,-9,-11,293,19
Tax %,-6%,132%,12%,-0%,3%,74%,9%,6%,8%,16%,10%,10%,42%
Net Profit,-44,-1,-24,73,-129,2,25,58,53,-10,-12,264,11
  └─ Exceptional items AT,-32,0,0,66,-122,0,0,0,0,0,-57,247,-7
  └─ Profit excl Excep,-12,-1,-24,7,-7,2,25,58,53,-10,45,17,18
  └─ Profit for PE,-12,-1,-24,7,-7,2,25,58,53,-10,45,17,18
  └─ Profit for EPS,-44,-1,-24,73,-129,2,25,58,53,-10,-12,264,11
  └─ YOY Profit Growth %,-117%,97%,64%,111%,43%,409%,201%,742%,844%,-606%,84%,-70%,-66%
EPS in Rs,-6.29,-0.10,-3.48,10.40,-18.37,0.29,3.50,8.22,7.52,-1.49,-1.69,37.54,1.55
Raw PDF,,,,,,,,,,,,,
