Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,0.00,0.10,0.05,0.05,0.05,0.05,0.06,0.08,0.08,0.05,0.05,0.05,0.05
  └─ YOY Sales Growth %,-100.00%,66.67%,,,,-50.00%,20.00%,60.00%,60.00%,0.00%,-16.67%,-37.50%,-37.50%
Expenses,0.22,0.22,0.17,0.16,0.32,0.46,0.13,0.17,0.62,0.18,0.13,0.10,0.33
  └─ Employee Cost %,,80%,160%,160%,160%,160%,133%,100%,75%,100%,60%,60%,60%
Operating Profit,-0.22,-0.12,-0.12,-0.11,-0.27,-0.41,-0.07,-0.09,-0.54,-0.13,-0.08,-0.05,-0.28
OPM %,,-120.00%,-240.00%,-220.00%,-540.00%,-820.00%,-116.67%,-112.50%,-675.00%,-260.00%,-160.00%,-100.00%,-560.00%
Other Income,0.04,0.04,0.04,0.04,0.05,0.65,0.04,0.04,0.04,0.00,0.00,0.00,0.15
  └─ Other income normal,0.04,0.04,0.04,0.04,0.05,0.65,0.04,0.04,0.04,0.00,0.00,0.00,0.15
Interest,0.05,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.19,0.25,0.26,0.27,0.28
Depreciation,1.24,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.05,0.05,0.05,0.05
Profit before tax,-1.47,-0.13,-0.13,-0.12,-0.27,0.20,-0.07,-0.09,-0.71,-0.43,-0.39,-0.37,-0.46
Tax %,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Net Profit,-1.47,-0.13,-0.13,-0.12,-0.27,0.20,-0.07,-0.09,-0.71,-0.43,-0.39,-0.37,-0.46
  └─ Profit excl Excep,-1.47,-0.13,-0.13,-0.12,-0.27,0.20,-0.07,-0.09,-0.71,-0.43,-0.39,-0.37,-0.46
  └─ Profit for PE,-1.47,-0.13,-0.13,-0.12,-0.27,0.20,-0.07,-0.09,-0.71,-0.43,-0.39,-0.37,-0.46
  └─ Profit for EPS,-1.47,-0.13,-0.13,-0.12,-0.27,0.20,-0.07,-0.09,-0.71,-0.43,-0.39,-0.37,-0.46
  └─ YOY Profit Growth %,42.35%,90.65%,92.66%,91.30%,81.63%,253.85%,46.15%,25.00%,-162.96%,-315.00%,-457.14%,-311.11%,35.21%
EPS in Rs,-0.19,-0.02,-0.02,-0.02,-0.04,0.03,-0.01,-0.01,-0.09,-0.06,-0.05,-0.05,-0.06
Raw PDF,,,,,,,,,,,,,
