Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,149,149,162,154,189,151,156,156,195,152,173,209,289
  └─ YOY Sales Growth %,-20.89%,-16.95%,-3.66%,0.24%,27.35%,1.16%,-3.22%,1.50%,2.94%,0.56%,10.84%,34.21%,48.37%
Expenses,142,139,149,141,172,135,141,139,175,138,156,190,261
  └─ Material Cost %,76%,71%,71%,68%,71%,64%,66%,65%,69%,65%,65%,66%,68%
  └─ Employee Cost %,7%,7%,6%,7%,5%,8%,7%,7%,6%,8%,7%,7%,6%
Operating Profit,7,11,12,12,18,16,15,17,20,14,17,20,28
OPM %,4%,7%,8%,8%,9%,11%,10%,11%,10%,9%,10%,9%,10%
Other Income,-3,-0,-0,0,1,1,1,-3,1,7,1,1,18
  └─ Exceptional items,-4.45,-0.45,-0.60,-0.46,-0.22,0.00,0.00,-3.53,-0.26,6.28,0.00,0.00,15.56
  └─ Other income normal,1.33,0.40,0.49,0.56,0.97,0.74,1.15,1.00,1.35,1.18,1.04,0.89,2.89
Interest,6,6,5,5,7,7,7,9,9,9,10,10,10
Depreciation,4,3,3,3,3,4,4,5,5,5,5,5,6
Profit before tax,-6,1,4,4,8,5,5,1,8,7,3,5,30
Tax %,1%,4%,6%,1%,1%,-0%,-0%,-2%,14%,92%,2%,2%,0%
Net Profit,-6,1,3,4,8,5,5,1,7,1,3,5,30
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Exceptional items AT,-4,-0,-1,-0,-0,0,0,-4,-0,0,0,0,16
  └─ Profit excl Excep,-2,2,4,5,8,5,5,5,7,0,3,5,15
  └─ Profit for PE,-2,2,4,5,8,5,5,5,7,0,3,5,15
  └─ Profit for EPS,-6,1,3,4,8,5,5,1,7,1,3,5,30
  └─ YOY Profit Growth %,-120%,-12%,228%,4%,572%,190%,21%,-4%,-15%,-100%,-44%,6%,120%
EPS in Rs,-1.44,0.36,0.90,1.10,1.98,1.38,1.26,0.24,1.51,0.11,0.61,1.06,6.70
Raw PDF,,,,,,,,,,,,,
