Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,4440,4600,4748,4842,3537,3587,3705,4019,3656,3651,3832,3930,3892
  └─ YOY Sales Growth %,17.09%,15.60%,11.12%,8.43%,-20.34%,-22.03%,-21.98%,-16.99%,3.38%,1.80%,3.42%,-2.22%,6.46%
Expenses,4288,4446,4585,4656,3477,3524,3636,3957,3589,3582,3755,3850,3806
  └─ Material Cost %,3%,2%,3%,2%,2%,0%,0%,0%,0%,0%,0%,0%,0%
  └─ Employee Cost %,86%,87%,86%,87%,92%,94%,94%,94%,94%,94%,96%,94%,95%
Operating Profit,152,154,164,186,60,63,69,62,67,70,77,80,86
OPM %,3%,3%,3%,4%,2%,2%,2%,2%,2%,2%,2%,2%,2%
Other Income,4,4,14,-15,56,6,1,-1,-147,3,4,-5,7
  └─ Exceptional items,0.00,0.00,-1.59,-19.87,55.76,0.05,-0.31,-6.09,-157.99,-1.85,0.00,-6.81,0.59
  └─ Other income normal,3.71,4.08,15.13,5.22,0.13,6.36,1.41,4.91,10.94,4.72,4.04,1.55,6.19
Interest,31,27,28,40,8,11,10,9,9,10,13,13,14
Depreciation,76,69,70,72,15,11,10,10,10,10,10,11,11
Profit before tax,48,62,79,59,92,48,50,42,-99,52,57,51,69
Tax %,38%,23%,11%,-8%,-6%,-1%,-1%,1%,-4%,2%,10%,-8%,7%
Net Profit,30,48,71,64,98,49,51,42,-95,51,52,55,64
  └─ Minority share,3,-0,1,0,-3,0,-0,-0,-0,-0,-0,-0,-0
  └─ Exceptional items AT,0,0,-1,-20,56,0,-0,-6,-156,-2,0,-6,1
  └─ Profit excl Excep,30,48,72,83,42,49,51,47,61,53,52,62,64
  └─ Profit for PE,33,48,73,83,41,49,51,47,61,53,52,61,64
  └─ Profit for EPS,33,48,72,64,94,49,51,42,-95,51,52,55,64
  └─ YOY Profit Growth %,-56%,-28%,73%,79%,23%,3%,-30%,-43%,49%,8%,2%,30%,5%
EPS in Rs,2.23,3.23,4.83,4.30,6.36,3.30,3.40,2.80,-6.41,3.42,3.46,3.68,4.30
Raw PDF,,,,,,,,,,,,,
