Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,10.06,16.96,25.59,20.20,32.98,34.13,34.15,17.35,16.74,19.70,33.29,27.94,28.73
  └─ YOY Sales Growth %,-35%,70%,40%,-9%,228%,101%,33%,-14%,-49%,-42%,-3%,61%,72%
Expenses,11.77,14.35,22.60,18.78,31.16,31.35,32.88,15.64,16.56,16.29,31.20,27.36,31.45
  └─ Material Cost %,95%,75%,81%,86%,88%,84%,89%,76%,81%,72%,87%,89%,101%
  └─ Employee Cost %,8%,4%,3%,4%,3%,3%,3%,6%,7%,6%,4%,5%,5%
Operating Profit,-1.71,2.61,2.99,1.42,1.82,2.78,1.27,1.71,0.18,3.41,2.09,0.58,-2.72
OPM %,-17.00%,15.39%,11.68%,7.03%,5.52%,8.15%,3.72%,9.86%,1.08%,17.31%,6.28%,2.08%,-9.47%
Other Income,0.91,0.03,0.20,0.78,0.09,0.02,3.42,0.70,-0.00,0.63,0.09,-0.00,-0.00
  └─ Other income normal,0.91,0.03,0.20,0.78,0.09,0.02,3.42,0.70,0.00,0.63,0.09,0.00,0.00
Interest,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00
Depreciation,0.17,0.19,0.19,0.19,0.18,0.21,0.22,0.22,0.21,0.21,0.22,0.23,0.22
Profit before tax,-0.97,2.45,3.00,2.01,1.73,2.59,4.47,2.19,-0.03,3.83,1.96,0.35,-2.94
Tax %,-12.37%,13.88%,28.00%,20.90%,-3.47%,23.17%,31.99%,9.59%,-1000.00%,23.76%,19.39%,28.57%,-22.11%
Net Profit,-0.85,2.11,2.16,1.60,1.79,1.99,3.04,1.98,0.27,2.91,1.57,0.24,-2.30
  └─ Profit excl Excep,-1,2,2,2,2,2,3,2,0,3,2,0,-2
  └─ Profit for PE,-1,2,2,2,2,2,3,2,0,3,2,0,-2
  └─ Profit for EPS,-1,2,2,2,2,2,3,2,0,3,2,0,-2
  └─ YOY Profit Growth %,-358%,389%,7%,47%,311%,-6%,41%,24%,-85%,46%,-48%,-88%,-952%
EPS in Rs,-1.06,2.64,2.71,2.00,2.24,2.49,3.81,2.48,0.34,3.64,1.97,0.30,-2.88
Raw PDF,,,,,,,,,,,,,
