Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,569,657,794,762,783,862,974,915,850,891,1054,1084,1147
  └─ YOY Sales Growth %,,,6.45%,19.57%,37.61%,31.33%,22.67%,20.15%,8.58%,3.37%,8.20%,18.48%,35.01%
Expenses,521,593,719,682,700,762,857,804,746,772,917,943,1015
  └─ Material Cost %,69%,68%,69%,67%,68%,68%,69%,67%,66%,64%,66%,66%,69%
  └─ Employee Cost %,6%,6%,5%,6%,6%,6%,5%,5%,6%,6%,5%,5%,5%
Operating Profit,48,64,74,80,82,101,117,111,104,120,137,141,132
OPM %,8%,10%,9%,11%,11%,12%,12%,12%,12%,13%,13%,13%,12%
Other Income,3,3,7,12,4,4,3,5,6,4,7,5,7
  └─ Other income normal,3.00,3.25,7.30,11.94,4.41,4.00,3.05,5.31,5.77,4.27,6.78,5.25,6.85
Interest,4,4,8,8,8,8,9,8,9,10,12,12,14
Depreciation,15,15,17,18,19,20,22,23,25,26,28,29,31
Profit before tax,32,48,57,66,60,76,89,86,76,87,104,105,95
Tax %,29%,27%,28%,24%,20%,25%,25%,23%,24%,24%,23%,24%,25%
Net Profit,23,35,41,50,48,57,67,66,58,66,80,80,72
  └─ Profit excl Excep,23,35,41,50,48,57,67,66,58,66,80,80,72
  └─ Profit for PE,23,35,41,50,48,57,67,66,58,66,80,80,72
  └─ Profit for EPS,23,35,41,50,48,57,67,66,58,66,80,80,72
  └─ YOY Profit Growth %,,,-15%,71%,112%,63%,63%,32%,21%,16%,19%,21%,24%
EPS in Rs,1.14,1.77,2.09,2.53,2.42,2.88,3.41,3.34,2.92,3.35,4.05,4.05,3.63
Raw PDF,,,,,,,,,,,,,
