Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,147.80,109.88,93.20,91.43,102.48,121.93,134.36,143.85,155.42,141.94,134.74,140.14,144.86
  └─ YOY Sales Growth %,-8.24%,-41.01%,-49.80%,-51.27%,-30.66%,10.97%,44.16%,57.33%,51.66%,16.41%,0.28%,-2.58%,-6.79%
Expenses,119.21,102.83,97.55,88.64,101.05,106.82,123.76,125.20,131.44,121.55,119.44,126.56,125.84
  └─ Material Cost %,54%,66%,73%,69%,68%,65%,70%,64%,58%,60%,65%,67%,62%
  └─ Employee Cost %,6%,8%,10%,12%,12%,10%,9%,9%,8%,8%,9%,9%,8%
Operating Profit,28.59,7.05,-4.35,2.79,1.43,15.11,10.60,18.65,23.98,20.39,15.30,13.58,19.02
OPM %,19.34%,6.42%,-4.67%,3.05%,1.40%,12.39%,7.89%,12.96%,15.43%,14.37%,11.36%,9.69%,13.13%
Other Income,7.36,5.46,4.84,3.70,5.42,5.87,5.86,4.74,4.41,5.27,4.46,4.22,5.66
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.20,0.01
  └─ Other income normal,7.36,5.46,4.84,3.70,5.42,5.87,5.86,4.74,4.41,5.27,4.46,4.42,5.65
Interest,3.21,3.03,4.38,5.01,5.78,5.60,5.67,5.95,5.78,5.46,4.82,4.34,3.88
Depreciation,7.65,8.71,9.01,10.28,11.57,12.34,13.22,13.02,12.52,13.11,13.23,13.25,12.98
Profit before tax,25.09,0.77,-12.90,-8.80,-10.50,3.04,-2.43,4.42,10.09,7.09,1.71,0.21,7.82
Tax %,30.37%,584.42%,5.19%,74.32%,-164.57%,485.20%,-645.68%,56.56%,111.10%,56.84%,-61.40%,261.90%,34.91%
Net Profit,17.60,-4.29,-12.94,-15.19,7.09,-11.25,12.93,2.29,-0.41,4.08,4.16,1.05,6.07
  └─ Profit from Associates,0,-1,1,0,0,0,-0,0,1,1,1,1,1
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,18,-4,-13,-15,7,-11,13,2,-0,4,4,1,6
  └─ Profit for PE,18,-4,-13,-15,7,-11,13,2,-0,4,4,1,6
  └─ Profit for EPS,18,-4,-13,-15,7,-11,13,2,-0,4,4,1,6
  └─ YOY Profit Growth %,-61%,-109%,-131%,-151%,-60%,-162%,200%,115%,-106%,136%,-68%,-69%,1580%
EPS in Rs,0.73,-0.18,-0.53,-0.63,0.29,-0.46,0.53,0.09,-0.02,0.17,0.17,0.04,0.25
Raw PDF,,,,,,,,,,,,,
