Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,82.45,70.39,92.54,81.66,94.63,74.36,73.69,73.15,81.88,65.87,74.02,87.69,84.08
  └─ YOY Sales Growth %,11.34%,0.79%,22.88%,6.58%,14.77%,5.64%,-20.37%,-10.42%,-13.47%,-11.42%,0.45%,19.88%,2.69%
Expenses,74.29,63.95,84.84,73.87,85.03,67.89,66.00,65.40,74.24,59.81,68.29,78.15,73.50
  └─ Material Cost %,54.70%,55.16%,57.62%,56.15%,56.82%,52.54%,51.55%,50.38%,53.70%,50.92%,53.94%,52.64%,45.59%
  └─ Employee Cost %,17.74%,20.16%,16.53%,18.69%,16.53%,20.05%,21.74%,21.85%,18.92%,22.47%,21.98%,19.75%,21.49%
Operating Profit,8.16,6.44,7.70,7.79,9.60,6.47,7.69,7.75,7.64,6.06,5.73,9.54,10.58
OPM %,9.90%,9.15%,8.32%,9.54%,10.14%,8.70%,10.44%,10.59%,9.33%,9.20%,7.74%,10.88%,12.58%
Other Income,0.19,0.16,0.14,0.10,2.45,0.82,-0.20,0.51,1.08,0.72,1.12,0.33,-0.24
  └─ Other income normal,0.19,0.16,0.14,0.10,2.45,0.82,-0.20,0.51,1.08,0.72,1.12,0.33,-0.24
Interest,3.85,3.64,3.82,3.66,4.14,4.24,3.65,5.01,3.95,4.05,3.86,4.85,4.06
Depreciation,2.09,2.53,2.42,2.96,2.16,2.43,2.48,2.69,2.18,2.52,2.27,3.23,3.06
Profit before tax,2.41,0.43,1.60,1.27,5.75,0.62,1.36,0.56,2.59,0.21,0.72,1.79,3.22
Tax %,32.78%,79.07%,39.38%,33.07%,3.65%,58.06%,23.53%,7.14%,-108.88%,0.00%,0.00%,0.00%,-12.11%
Net Profit,1.62,0.09,0.97,0.85,5.53,0.26,1.04,0.52,5.41,0.21,0.72,1.79,3.60
  └─ Minority share,-0.02,-0.01,-0.02,0.04,-0.06,0.00,0.00,-0.04,0.02,-0.01,-0.01,-0.01,-0.01
  └─ Profit excl Excep,1.62,0.09,0.97,0.85,5.53,0.26,1.04,0.52,5.41,0.21,0.72,1.79,3.60
  └─ Profit for PE,1.60,0.08,0.95,0.89,5.47,0.26,1.04,0.48,5.43,0.20,0.71,1.78,3.59
  └─ Profit for EPS,1.60,0.08,0.95,0.89,5.47,0.26,1.04,0.48,5.43,0.20,0.71,1.78,3.59
  └─ YOY Profit Growth %,-18.78%,-71.43%,763.64%,56.14%,241.88%,225.00%,9.47%,-46.07%,-0.73%,-23.08%,-31.73%,270.83%,-33.89%
EPS in Rs,1.02,0.05,0.61,0.56,3.46,0.16,0.65,0.30,3.41,0.13,0.45,1.12,2.25
Raw PDF,,,,,,,,,,,,,
