Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,2234,2450,2545,2561,2685,2826,2913,2859,2963,3319,3583,3608,4086
  └─ YOY Sales Growth %,7.48%,15.90%,7.81%,22.23%,20.16%,15.33%,14.45%,11.64%,10.38%,17.46%,23.01%,26.20%,37.88%
Expenses,1949,2129,2227,2262,2295,2451,2531,2487,2541,2875,3106,3131,3518
  └─ Material Cost %,59%,59%,60%,60%,57%,58%,58%,57%,56%,57%,57%,58%,58%
  └─ Employee Cost %,9%,9%,8%,9%,8%,9%,8%,9%,9%,9%,8%,8%,8%
Operating Profit,285,321,318,299,389,374,382,373,422,444,477,477,568
OPM %,13%,13%,13%,12%,14%,13%,13%,13%,14%,13%,13%,13%,14%
Other Income,21,17,16,27,27,34,27,22,47,36,21,16,30
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.18,0.00,0.00,-20.95,0.00
  └─ Other income normal,20.82,16.59,15.52,26.97,26.54,33.88,26.52,21.94,34.64,35.64,20.97,37.36,30.00
Interest,8,9,10,11,13,11,12,12,12,14,14,15,15
Depreciation,122,113,118,114,128,129,131,136,142,164,180,178,212
Profit before tax,177,216,206,201,275,268,266,247,314,302,304,301,371
Tax %,23%,24%,25%,24%,24%,24%,24%,25%,22%,25%,25%,26%,25%
Net Profit,136,164,155,152,210,204,203,184,245,226,227,222,276
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,10,0,0,-15,0
  └─ Profit excl Excep,136,164,155,152,210,204,203,184,236,226,227,236,276
  └─ Profit for PE,136,164,155,152,210,204,203,184,236,226,227,236,276
  └─ Profit for EPS,136,164,155,152,210,204,203,184,245,226,227,222,276
  └─ YOY Profit Growth %,0%,47%,18%,41%,54%,25%,31%,21%,12%,11%,12%,28%,17%
EPS in Rs,9.70,11.62,10.99,10.83,14.94,14.49,14.43,13.11,17.43,16.09,16.16,15.76,19.65
Raw PDF,,,,,,,,,,,,,
