Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1402,1258,1269,1289,1301,1269,1296,1317,1286,1244,1323,1366,1572
  └─ YOY Sales Growth %,,,,14.73%,-7.23%,0.91%,2.15%,2.17%,-1.18%,-1.94%,2.07%,3.67%,22.29%
Expenses,1160,1007,1055,1053,1061,1038,1061,1083,1052,1044,1116,1173,1320
  └─ Material Cost %,0.00%,16.62%,16.91%,17.89%,18.54%,17.73%,17.81%,18.26%,15.81%,17.56%,18.37%,17.23%,17.20%
  └─ Employee Cost %,38.13%,42.72%,46.86%,47.48%,47.62%,48.40%,46.99%,48.53%,48.71%,50.38%,49.13%,51.09%,48.51%
Operating Profit,243,250,214,237,240,231,236,234,233,200,208,193,252
OPM %,17%,20%,17%,18%,18%,18%,18%,18%,18%,16%,16%,14%,16%
Other Income,47,31,30,31,24,23,16,28,61,68,54,-125,94
  └─ Exceptional items,0,0,0,0,0,0,0,0,0,0,0,-164,56
  └─ Other income normal,47,31,30,31,24,23,16,28,61,68,54,39,38
Interest,5,5,5,5,4,5,5,6,5,5,5,9,16
Depreciation,25,24,26,27,29,30,30,30,31,31,31,36,47
Profit before tax,260,253,213,235,231,220,217,226,258,233,226,23,283
Tax %,17%,24%,25%,28%,32%,26%,28%,25%,27%,27%,27%,71%,28%
Net Profit,217,192,160,170,157,162,157,169,189,170,166,7,204
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-125,32
  └─ Profit excl Excep,217,192,160,170,157,162,157,169,189,170,166,132,173
  └─ Profit for PE,217,192,160,170,157,162,157,169,189,170,166,132,173
  └─ Profit for EPS,217,192,160,170,157,162,157,169,189,170,166,7,204
  └─ YOY Profit Growth %,,,,15%,-27%,-15%,-2%,-1%,20%,5%,5%,-22%,-9%
EPS in Rs,5.34,4.72,3.95,4.20,3.88,3.99,3.88,4.16,4.66,4.20,4.08,0.16,5.03
Raw PDF,,,,,,,,,,,,,
