Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,160,188,208,221,232,258,292,318,340,335,367,382,410
  └─ YOY Sales Growth %,,,,,45.23%,37.31%,40.47%,44.00%,46.22%,29.86%,25.47%,20.16%,20.74%
Expenses,112,137,148,153,165,179,192,210,224,208,235,243,258
  └─ Material Cost %,3.18%,3.03%,2.28%,3.48%,2.94%,3.10%,2.87%,3.43%,2.44%,2.24%,1.90%,2.09%,2.26%
  └─ Employee Cost %,16.16%,15.15%,16.20%,16.78%,15.68%,15.18%,13.47%,8.80%,8.69%,8.85%,9.06%,9.39%,7.64%
Operating Profit,48,51,60,67,67,79,100,107,116,127,132,139,152
OPM %,30%,27%,29%,31%,29%,31%,34%,34%,34%,38%,36%,36%,37%
Other Income,5,5,7,5,9,10,34,15,20,18,26,29,19
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,24.01,0.90,0.19,0.00,0.00,0.00,0.00
  └─ Other income normal,4.88,5.01,7.05,5.13,8.79,10.13,9.57,13.74,19.77,18.34,26.11,29.17,19.02
Interest,21,21,23,25,24,28,30,35,43,46,47,47,46
Depreciation,46,43,48,54,51,58,65,72,81,89,95,99,101
Profit before tax,-14,-8,-4,-6,1,3,39,15,12,10,16,22,24
Tax %,0%,0%,0%,0%,0%,0%,0%,0%,7%,4%,2%,2%,1%
Net Profit,-14,-8,-4,-6,1,3,39,15,11,10,16,22,23
  └─ Exceptional items AT,0,0,0,0,0,0,24,1,0,0,0,0,0
  └─ Profit excl Excep,-14,-8,-4,-6,1,3,15,14,11,10,16,22,23
  └─ Profit for PE,-14,-8,-4,-6,1,3,15,14,11,10,16,22,23
  └─ Profit for EPS,-14,-8,-4,-6,1,3,39,15,11,10,16,22,23
  └─ YOY Profit Growth %,,,,,110%,134%,437%,327%,701%,258%,9%,52%,110%
EPS in Rs,,,,,,0.40,5.51,2.14,1.58,1.40,2.23,3.03,3.25
Raw PDF,,,,,,,,,,,,,
