Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,4084,3767,3925,4009,4455,4011,4645,4716,5210,5104,5715,5480,6603
  └─ YOY Sales Growth %,35.58%,21.78%,21.35%,1.77%,9.08%,6.46%,18.32%,17.66%,16.94%,27.27%,23.06%,16.18%,26.74%
Expenses,3660,3421,3576,3604,4028,3634,4288,4360,4755,4652,5250,5028,6107
  └─ Material Cost %,76%,78%,76%,77%,77%,78%,81%,80%,78%,79%,78%,80%,79%
  └─ Employee Cost %,2%,2%,2%,2%,2%,2%,2%,2%,2%,2%,2%,2%,2%
Operating Profit,424,346,349,405,427,377,357,356,455,452,465,452,496
OPM %,10%,9%,9%,10%,10%,9%,8%,8%,9%,9%,8%,8%,8%
Other Income,11,14,19,21,27,15,33,34,20,25,23,-17,12
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-24.99,-7.54
  └─ Other income normal,10.68,13.86,18.76,21.00,27.46,15.30,32.81,34.18,20.13,24.80,23.25,7.67,19.84
Interest,79,70,103,113,101,90,101,118,100,86,108,106,137
Depreciation,27,27,28,29,31,31,32,33,36,38,40,41,42
Profit before tax,328,263,237,284,322,270,257,238,340,353,341,288,329
Tax %,26%,25%,27%,23%,27%,25%,24%,27%,26%,25%,26%,27%,23%
Net Profit,243,197,174,218,236,203,194,175,250,263,252,209,253
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-18,-6
  └─ Profit excl Excep,243,197,174,218,236,203,194,175,250,263,252,227,259
  └─ Profit for PE,243,197,174,218,236,203,194,175,250,263,252,227,259
  └─ Profit for EPS,243,197,174,218,236,203,194,175,250,263,252,209,253
  └─ YOY Profit Growth %,194%,61%,69%,28%,-3%,3%,12%,-20%,6%,30%,30%,30%,4%
EPS in Rs,63.43,51.59,45.44,54.16,58.81,50.42,48.27,43.55,62.24,65.45,62.66,52.01,63.09
Raw PDF,,,,,,,,,,,,,
