Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,837,784,858,854,919,895,866,892,883,1023,973,942,1001
  └─ YOY Sales Growth %,28.97%,-12.50%,-3.11%,-1.80%,9.80%,14.06%,0.90%,4.48%,-3.91%,14.36%,12.39%,5.66%,13.31%
Expenses,740,704,759,757,820,815,767,782,783,903,872,810,877
  └─ Material Cost %,62%,66%,63%,65%,66%,66%,60%,61%,63%,66%,63%,62%,60%
  └─ Employee Cost %,4%,4%,4%,4%,3%,4%,4%,4%,4%,4%,4%,4%,4%
Operating Profit,97,80,99,97,99,80,98,110,100,120,101,132,124
OPM %,12%,10%,12%,11%,11%,9%,11%,12%,11%,12%,10%,14%,12%
Other Income,2,2,1,1,2,3,8,3,3,10,2,-6,3
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-8.70,0.00
  └─ Other income normal,2.00,1.66,1.16,1.27,2.04,2.79,8.30,2.76,3.13,9.63,2.24,2.97,3.30
Interest,27,24,23,26,24,21,25,22,22,21,17,17,18
Depreciation,21,26,26,26,26,26,26,26,26,27,27,31,28
Profit before tax,50,33,51,47,51,35,55,66,55,82,59,78,81
Tax %,21%,23%,25%,23%,17%,21%,26%,24%,22%,24%,23%,23%,58%
Net Profit,40,26,39,36,43,28,41,50,43,63,46,60,34
  └─ Profit from Associates,-0.27,0.70,0.27,0.06,0.86,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Minority share,-0.01,-0.01,0.00,0.00,0.00,0.00,-0.01,0.00,-0.01,0.00,-0.01,0.00,-0.01
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6.66,0.00
  └─ Profit excl Excep,39.71,25.86,38.77,35.96,42.96,27.89,40.80,50.14,43.25,62.61,45.54,66.60,34.28
  └─ Profit for PE,39.70,25.85,38.77,35.96,42.96,27.89,40.79,50.14,43.24,62.61,45.53,66.60,34.27
  └─ Profit for EPS,39.70,25.85,38.77,35.96,42.96,27.89,40.79,50.14,43.24,62.61,45.53,59.94,34.27
  └─ YOY Profit Growth %,-2.72%,-13.20%,-59.23%,-39.73%,8.21%,7.89%,5.21%,39.43%,0.65%,124.49%,11.62%,32.83%,-20.74%
EPS in Rs,2.20,1.43,2.15,2.00,2.38,1.55,2.26,2.78,2.40,3.47,2.53,3.33,1.90
Raw PDF,,,,,,,,,,,,,
