Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,520,655,608,664,727,773,738,758,836,1056,1127,1051,1224
  └─ YOY Sales Growth %,38.23%,28.60%,19.94%,24.13%,39.73%,18.07%,21.50%,14.14%,15.02%,36.51%,52.63%,38.52%,46.49%
Expenses,407,549,498,554,609,643,601,634,673,897,930,866,1033
  └─ Material Cost %,48%,60%,58%,59%,57%,62%,60%,60%,56%,67%,65%,63%,65%
  └─ Employee Cost %,8%,5%,5%,5%,6%,5%,5%,6%,6%,4%,4%,5%,5%
Operating Profit,113,106,110,111,118,130,137,124,163,159,197,185,192
OPM %,22%,16%,18%,17%,16%,17%,19%,16%,20%,15%,18%,18%,16%
Other Income,2,0,1,1,4,1,1,3,4,2,1,3,2
  └─ Other income normal,2.40,0.35,0.73,1.13,4.11,1.33,0.54,2.77,3.81,2.40,1.48,2.60,1.95
Interest,11,15,18,23,21,21,27,31,34,34,33,32,30
Depreciation,10,22,23,22,31,23,24,25,27,34,39,39,40
Profit before tax,95,69,70,67,70,87,87,72,106,94,127,116,123
Tax %,10%,13%,13%,5%,7%,18%,15%,12%,4%,23%,21%,14%,7%
Net Profit,85,61,61,63,65,71,74,63,102,72,101,100,115
  └─ Profit from Associates,0,0,0,0,0,0,0,0,0,0,0,0,-0
  └─ Profit excl Excep,85,61,61,63,65,71,74,63,102,72,101,100,115
  └─ Profit for PE,85,61,61,63,65,71,74,63,102,72,101,100,115
  └─ Profit for EPS,85,61,61,63,65,71,74,63,102,72,101,100,115
  └─ YOY Profit Growth %,62%,15%,5%,-13%,-24%,18%,22%,-0%,56%,1%,36%,59%,12%
EPS in Rs,6.41,4.56,4.57,4.76,4.88,5.35,5.54,4.72,7.63,5.43,7.55,7.51,8.58
Raw PDF,,,,,,,,,,,,,
