Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,44.44,36.10,40.01,43.11,54.35,40.70,44.70,45.97,64.81,40.34,44.45,52.00,65.49
  └─ YOY Sales Growth %,-18.35%,-17.30%,-14.58%,21.92%,22.30%,12.74%,11.72%,6.63%,19.25%,-0.88%,-0.56%,13.12%,1.05%
Expenses,41.09,40.07,39.00,40.58,49.70,40.23,42.16,46.67,59.51,38.88,44.09,47.92,59.79
  └─ Material Cost %,57%,63%,59%,55%,57%,57%,53%,60%,63%,58%,58%,58%,61%
  └─ Employee Cost %,17%,18%,17%,17%,13%,18%,17%,17%,13%,18%,18%,16%,14%
Operating Profit,3.35,-3.97,1.01,2.53,4.65,0.47,2.54,-0.70,5.30,1.46,0.36,4.08,5.70
OPM %,7.54%,-11.00%,2.52%,5.87%,8.56%,1.15%,5.68%,-1.52%,8.18%,3.62%,0.81%,7.85%,8.70%
Other Income,5.71,1.37,2.85,1.63,4.79,2.30,2.80,5.76,-5.37,8.36,1.62,1.94,3.02
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-7.00,0.00,0.00,-0.82,0.00
  └─ Other income normal,5.71,1.37,2.85,1.63,4.79,2.30,2.80,5.76,1.63,8.36,1.62,2.76,3.02
Interest,0.99,0.95,0.92,0.99,0.90,0.95,1.22,1.14,0.96,1.01,0.96,0.70,1.42
Depreciation,0.92,1.05,1.14,1.13,0.25,0.98,1.01,0.99,1.02,0.88,1.06,0.96,1.05
Profit before tax,7.15,-4.60,1.80,2.04,8.29,0.84,3.11,2.93,-2.05,7.93,-0.04,4.36,6.25
Tax %,20.14%,5.87%,40.00%,34.31%,-8.69%,59.52%,15.76%,23.89%,-86.83%,-3.66%,1300.00%,16.51%,-4.00%
Net Profit,5.71,-4.87,1.08,1.33,9.02,0.35,2.62,2.23,-0.27,8.22,-0.56,3.64,6.50
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6.00,0.00,0.00,-0.68,0.00
  └─ Profit excl Excep,5.71,-4.87,1.08,1.33,9.02,0.35,2.62,2.23,5.73,8.22,-0.56,4.32,6.50
  └─ Profit for PE,5.71,-4.87,1.08,1.33,9.02,0.35,2.62,2.23,5.73,8.22,-0.56,4.32,6.50
  └─ Profit for EPS,5.71,-4.87,1.08,1.33,9.02,0.35,2.62,2.23,-0.27,8.22,-0.56,3.64,6.50
  └─ YOY Profit Growth %,-24.77%,-408.23%,5.88%,-55.81%,57.97%,107.19%,142.59%,67.67%,-36.47%,2248.57%,-121.37%,93.72%,13.44%
EPS in Rs,0.75,-0.64,0.14,0.17,1.18,0.05,0.34,0.29,-0.04,1.07,-0.07,0.47,0.85
Raw PDF,,,,,,,,,,,,,
