Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,523.42,323.70,285.84,431.85,491.04,394.65,375.90,494.68,458.82,300.33,405.22,560.44,263.93
  └─ YOY Sales Growth %,44.49%,-8.64%,-15.27%,58.01%,-6.19%,21.92%,31.51%,14.55%,-6.56%,-23.90%,7.80%,13.29%,-42.48%
Expenses,511.25,322.57,283.29,428.63,480.33,386.12,375.13,490.02,468.50,294.48,403.13,555.15,247.58
  └─ Material Cost %,92%,95%,93%,95%,94%,94%,96%,97%,97%,94%,96%,96%,86%
  └─ Employee Cost %,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Operating Profit,12.17,1.13,2.55,3.22,10.71,8.53,0.77,4.66,-9.68,5.85,2.09,5.29,16.35
OPM %,2.33%,0.35%,0.89%,0.75%,2.18%,2.16%,0.20%,0.94%,-2.11%,1.95%,0.52%,0.94%,6.19%
Other Income,1.20,0.81,0.43,0.98,1.74,1.81,2.76,0.93,6.59,1.29,1.93,1.13,1.31
  └─ Exceptional items,0.00,0.00,0.00,0.00,-0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,1.20,0.81,0.43,0.98,2.11,1.81,2.76,0.93,6.59,1.29,1.93,1.13,1.31
Interest,2.37,1.07,2.56,2.43,2.29,2.22,3.16,2.76,3.81,6.44,4.98,4.87,16.49
Depreciation,0.21,0.09,0.09,0.09,0.34,0.15,0.18,0.16,0.19,0.16,0.20,0.18,0.18
Profit before tax,10.79,0.78,0.33,1.68,9.82,7.97,0.19,2.67,-7.09,0.54,-1.16,1.37,0.99
Tax %,27.15%,28.21%,3.03%,18.45%,19.55%,18.82%,0.00%,18.73%,-24.82%,20.37%,6.90%,7.30%,63.64%
Net Profit,7.86,0.57,0.33,1.37,7.90,6.48,0.19,2.17,-5.34,0.43,-1.23,1.27,0.37
  └─ Exceptional items AT,0,0,0,0,-0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,8,1,0,1,8,6,0,2,-5,0,-1,1,0
  └─ Profit for PE,8,1,0,1,8,6,0,2,-5,0,-1,1,0
  └─ Profit for EPS,8,1,0,1,8,6,0,2,-5,0,-1,1,0
  └─ YOY Profit Growth %,77%,-86%,-96%,-83%,4%,1037%,-42%,58%,-165%,-93%,-747%,-41%,107%
EPS in Rs,2.32,0.17,0.10,0.41,2.34,1.92,0.06,0.64,-1.58,0.13,-0.36,0.38,0.11
Raw PDF,,,,,,,,,,,,,
